Player Name,League,Position,Age,Matches Played,Starts,90s Played,Goals,Assists,Yellow Cards,Red Cards
Erick Cabaco,La Liga,DF,25.0,13,10,9.8,0,0,6,0
Willy Caballero,Premier League,GK,39.0,1,1,1.0,0,0,0,0
Jimmy Cabot,Ligue 1,FW,26.0,14,6,6.9,1,1,1,0
Martín Cáceres,Serie A,DF,33.0,13,13,12.1,1,0,0,0
Anthony Caci,Ligue 1,DF,23.0,15,14,13.5,0,2,0,0
Mathieu Cafaro,Ligue 1,"MF,FW",23.0,17,14,11.9,3,2,1,0
Gary Cahill,Premier League,DF,35.0,6,6,6.0,0,0,0,0
Yannick Cahuzac,Ligue 1,MF,36.0,16,14,13.3,0,0,6,0
Felipe Caicedo,Serie A,FW,32.0,15,8,8.1,6,0,4,0
Marc-Aurèle Caillard,Ligue 1,GK,26.0,2,1,1.0,0,0,0,0
Tom Cairney,Premier League,MF,30.0,10,9,8.4,1,1,2,0
Cala,La Liga,DF,31.0,15,15,14.5,1,0,4,0
Arturo Calabresi,Serie A,"DF,FW",24.0,1,0,0.2,0,0,0,0
Davide Calabria,Serie A,DF,24.0,18,18,17.5,2,1,4,0
Riccardo Calafiori,Serie A,DF,18.0,2,0,0.2,0,0,1,0
Mattia Caldara,Serie A,DF,26.0,2,1,0.6,0,0,1,0
Luca Caldirola,Serie A,DF,29.0,10,9,8.0,2,0,2,0
Duje Ćaleta-Car,Ligue 1,DF,24.0,17,16,15.9,2,0,5,0
Hakan Çalhanoğlu,Serie A,"MF,FW",26.0,17,15,15.4,1,6,2,0
Fabrizio Caligara,Serie A,MF,20.0,10,2,2.0,0,0,2,0
Daniel Caligiuri,Bundesliga,"MF,DF",33.0,16,16,15.6,4,2,4,0
José Callejón,Serie A,FW,33.0,10,6,5.7,0,1,0,0
Jonathan Calleri,La Liga,FW,27.0,12,10,8.1,2,1,2,0
Dominic Calvert-Lewin,Premier League,FW,23.0,16,16,15.6,11,0,3,0
Dani Calvo,La Liga,DF,26.0,7,4,4.3,0,0,1,0
Mahdi Camara,Ligue 1,"MF,DF",22.0,19,19,18.8,2,0,3,0
Eduardo Camavinga,Ligue 1,MF,18.0,18,13,12.7,1,1,2,0
José Campaña,La Liga,MF,27.0,9,8,8.3,1,2,0,0
Emre Can,Bundesliga,"DF,MF",27.0,13,10,10.2,1,2,5,0
Sergio Canales,La Liga,"MF,FW",29.0,12,11,10.7,4,4,2,0
João Cancelo,Premier League,"DF,MF",26.0,13,12,12.2,0,1,3,0
Antonio Candreva,Serie A,"MF,FW",33.0,15,12,11.5,4,4,0,0
Ander Capa,La Liga,DF,28.0,17,17,15.8,2,1,3,0
Pierrick Capelle,Ligue 1,"MF,FW",33.0,17,11,10.5,2,3,1,0
Étienne Capoue,La Liga,MF,32.0,1,1,0.7,0,0,0,0
Gianluca Caprari,Serie A,"MF,FW",27.0,15,13,11.6,4,3,4,1
Francesco Caputo,Serie A,FW,33.0,13,11,10.0,6,3,1,0
Maxence Caqueret,Ligue 1,MF,20.0,15,9,9.3,0,0,1,0
Andrea Carboni,Serie A,DF,19.0,6,4,4.1,0,0,0,0
Isaac Carcelen,La Liga,DF,27.0,15,15,13.9,0,0,0,0
Dani Cárdenas,La Liga,GK,23.0,1,1,1.0,0,0,0,0
Irvin Cardona,Ligue 1,FW,23.0,19,13,13.1,4,1,2,0
Marc Cardona,La Liga,"FW,MF",25.0,3,0,0.6,0,0,0,0
Ian Carlo Poveda,Premier League,"MF,DF",20.0,10,0,2.8,0,0,0,0
Diego Carlos,La Liga,DF,27.0,17,17,16.9,0,0,3,0
Juan Carlos,La Liga,"MF,FW",29.0,11,3,3.0,0,1,0,0
Lionel Carole,Ligue 1,DF,29.0,14,7,7.0,0,0,1,0
Yannick Carrasco,La Liga,"DF,MF",27.0,13,8,8.4,2,4,2,0
Sergio Carreira,La Liga,DF,20.0,3,3,2.9,1,0,0,0
Guido Carrillo,La Liga,"FW,DF",29.0,6,2,1.4,1,0,1,0
Andy Carroll,Premier League,FW,32.0,11,3,3.3,1,0,0,0
Dani Carvajal,La Liga,DF,29.0,10,9,9.2,0,2,5,0
William Carvalho,La Liga,MF,28.0,14,10,10.1,2,0,1,0
Casemiro,La Liga,MF,28.0,15,13,13.5,3,0,7,0
Matty Cash,Premier League,DF,23.0,14,14,13.6,0,2,5,0
Kiko Casilla,Premier League,GK,34.0,1,1,1.0,0,0,0,0
Giuseppe Caso,Serie A,MF,22.0,1,0,0.1,0,0,0,0
Moreto Cassamã,Ligue 1,MF,22.0,15,12,9.9,1,0,6,2
Timothy Castagne,Premier League,DF,25.0,11,11,10.7,1,2,1,0
Koen Casteels,Bundesliga,GK,28.0,16,16,16.0,0,0,0,0
Jean-Charles Castelletto,Ligue 1,DF,25.0,9,7,7.5,0,0,1,0
Samu Castillejo,Serie A,FW,26.0,14,6,6.4,1,0,3,0
Gonzalo Castro,Bundesliga,"MF,FW",33.0,15,14,11.9,3,1,5,0
Gaetano Castrovilli,Serie A,MF,23.0,17,16,14.5,4,1,5,0
Danilo Cataldi,Serie A,MF,26.0,11,2,3.2,0,0,2,0
Ivan Cavaleiro,Premier League,FW,27.0,15,13,12.6,2,0,1,0
Edinson Cavani,Premier League,FW,33.0,11,3,4.7,3,2,1,0
Dani Ceballos,Premier League,MF,24.0,16,10,11.3,0,1,3,0
Federico Ceccherini,Serie A,DF,28.0,13,12,10.2,0,0,6,0
Federico Ceccherini,Serie A,DF,28.0,3,3,3.0,0,0,2,0
Zeki Çelik,Ligue 1,DF,23.0,13,12,11.2,1,1,3,0
Bersant Celina,Ligue 1,"MF,FW",24.0,15,12,12.7,0,3,3,0
Fabien Centonze,Ligue 1,DF,25.0,19,19,19.0,0,0,4,0
Luca Ceppitelli,Serie A,DF,31.0,6,4,4.4,0,0,1,0
Alberto Cerri,Serie A,FW,24.0,7,1,1.2,0,0,0,0
Sava Cestic,Bundesliga,DF,19.0,5,5,5.0,0,0,1,0
Julian Chabot,Serie A,DF,22.0,16,13,12.1,1,1,8,1
Fouad Chafik,Ligue 1,DF,34.0,11,10,9.3,0,0,3,0
Mehdi Chahiri,Ligue 1,"FW,MF",24.0,14,6,6.2,2,0,0,0
Sofian Chakla,La Liga,DF,27.0,1,0,0.1,0,0,0,0
Aníbal Chalá,Ligue 1,DF,24.0,6,5,4.4,0,0,0,0
Trevoh Chalobah,Ligue 1,"MF,DF",21.0,12,9,9.1,0,0,0,0
Timothy Chandler,Bundesliga,"DF,MF",30.0,4,0,0.6,0,0,0,0
Kwon Chang-hoon,Bundesliga,"MF,FW",26.0,8,1,2.0,0,0,2,0
Gaëtan Charbonnier,Ligue 1,"MF,FW",32.0,20,8,8.6,3,1,2,0
Brendan Chardonnet,Ligue 1,DF,26.0,15,12,12.2,1,0,2,1
Xavier Chavalerin,Ligue 1,MF,29.0,13,12,11.4,0,1,4,0
Pape Cheikh Diop,Ligue 1,MF,23.0,15,10,9.4,0,0,5,0
Chema,La Liga,"DF,MF",28.0,4,4,3.1,0,0,2,1
Rayan Cherki,Ligue 1,"FW,MF",17.0,15,3,4.5,0,0,1,1
Denis Cheryshev,La Liga,MF,30.0,11,8,7.6,0,2,2,0
Giorgio Chiellini,Serie A,DF,36.0,4,3,3.0,0,0,0,0
Federico Chiesa,Serie A,DF,23.0,3,3,2.7,1,1,0,0
Federico Chiesa,Serie A,"MF,DF",23.0,13,11,9.8,4,3,1,1
Ben Chilwell,Premier League,DF,24.0,16,16,15.0,2,4,1,0
Vlad Chiricheș,Serie A,DF,31.0,13,13,11.6,2,1,5,0
Pedro Chirivella,Ligue 1,MF,23.0,15,11,10.1,0,1,2,0
Tahith Chong,Bundesliga,"FW,MF",21.0,13,4,4.3,0,1,1,0
Joris Chotard,Ligue 1,MF,19.0,15,7,7.0,0,0,2,0
Hamza Choudhury,Premier League,MF,23.0,3,1,0.8,0,0,1,0
Mounir Chouiar,Ligue 1,FW,21.0,15,10,10.3,0,2,3,0
Andreas Christensen,Premier League,DF,24.0,5,5,4.5,0,0,1,1
Samuel Chukwueze,La Liga,"MF,FW",21.0,17,6,7.9,1,2,0,0
Darko Churlinov,Bundesliga,"FW,DF",20.0,4,0,0.4,0,0,0,0
Cifu,La Liga,DF,30.0,3,1,1.0,0,0,1,0
Alberto Cifuentes,La Liga,GK,41.0,2,2,2.0,0,0,0,0
Luca Cigarini,Serie A,MF,34.0,6,6,5.0,0,0,4,1
Antonio Cioffi,Serie A,FW,18.0,1,0,0.1,0,0,0,0
Tim Civeja,Bundesliga,DF,19.0,1,0,0.0,0,0,0,0
Ciaran Clark,Premier League,DF,31.0,10,10,10.0,1,0,2,0
Alexis Claude-Maurice,Ligue 1,"FW,MF",22.0,13,5,6.0,1,1,0,0
Jonathan Clauss,Ligue 1,DF,28.0,14,13,11.7,0,1,0,0
Carlos Clerc,La Liga,DF,28.0,17,16,16.1,0,2,3,0
Nathaniel Clyne,Premier League,DF,29.0,9,9,8.8,0,1,1,0
Conor Coady,Premier League,DF,27.0,18,18,17.7,0,0,3,0
Marcus Coco,Ligue 1,"FW,MF",24.0,18,11,10.1,0,2,2,0
Coke,La Liga,DF,33.0,8,4,3.6,0,0,0,0
Séamus Coleman,Premier League,DF,32.0,10,7,6.4,0,1,0,0
Ebrima Colley,Serie A,"FW,MF",20.0,16,3,6.3,0,0,1,0
Omar Colley,Serie A,DF,28.0,12,11,11.8,1,0,3,0
Lorenzo Colombo,Serie A,FW,18.0,4,1,1.0,0,0,0,0
Racine Coly,Ligue 1,DF,25.0,1,0,0.2,0,0,0,0
Kingsley Coman,Bundesliga,"FW,MF",24.0,12,10,8.5,2,7,1,0
Daniel Congré,Ligue 1,DF,35.0,20,20,19.9,2,0,3,0
Aaron Connolly,Premier League,FW,20.0,11,7,6.5,2,1,0,0
Andrea Consigli,Serie A,GK,33.0,17,17,17.0,0,0,0,0
Andrea Conti,Serie A,DF,26.0,3,0,0.3,0,0,0,0
Liam Cooper,Premier League,DF,29.0,12,12,11.8,1,0,3,0
Francis Coquelin,La Liga,MF,29.0,10,4,4.2,0,0,2,0
Sébastien Corchia,Ligue 1,DF,30.0,11,10,10.2,0,1,2,0
Alex Cordaz,Serie A,GK,38.0,18,18,18.0,0,0,0,0
Iñigo Córdoba,La Liga,"FW,MF",23.0,3,1,1.1,0,0,0,0
Jhon Córdoba,Bundesliga,FW,27.0,11,9,9.0,4,0,2,0
Sergio Córdova,Bundesliga,"FW,MF",23.0,13,9,8.2,0,1,0,0
Andreas Cornelius,Serie A,FW,27.0,14,10,10.2,0,0,1,0
Maxwel Cornet,Ligue 1,"DF,FW",24.0,19,17,15.6,1,3,5,0
Ángel Correa,La Liga,"FW,MF",25.0,16,11,10.2,2,5,2,0
Joaquín Correa,Serie A,FW,26.0,11,10,8.6,1,1,0,0
Rober Correa,La Liga,DF,28.0,8,8,7.3,0,0,1,0
Thierry Correia,La Liga,DF,21.0,11,7,7.2,0,0,4,1
Angelo da Costa Júnior,Serie A,GK,37.0,6,6,6.0,0,0,2,0
Danny da Costa,Bundesliga,DF,27.0,6,1,1.2,0,0,0,0
David Pereira da Costa,Ligue 1,"MF,DF",20.0,3,0,0.4,0,0,0,0
Diego Costa,La Liga,FW,32.0,7,2,2.3,2,0,1,0
Douglas Costa,Serie A,"MF,FW",30.0,2,0,0.5,0,0,0,0
Douglas Costa,Bundesliga,"FW,MF",30.0,9,3,3.2,1,1,0,0
Hélder Costa,Premier League,MF,27.0,11,8,7.5,2,2,0,0
Jaume Costa,La Liga,"DF,MF",32.0,6,0,1.3,0,0,0,0
Benoît Costil,Ligue 1,GK,33.0,20,20,20.0,0,0,0,0
Vladimír Coufal,Premier League,DF,28.0,15,15,14.9,0,3,2,0
Kalifa Coulibaly,Ligue 1,FW,29.0,6,4,4.1,0,0,1,0
Lassana Coulibaly,Ligue 1,MF,24.0,17,8,9.5,0,0,2,0
Mamadou Coulibaly,Serie A,MF,21.0,3,2,2.0,0,0,0,0
Senou Coulibaly,Ligue 1,DF,26.0,5,5,5.0,0,0,0,0
Tanguy Coulibaly,Bundesliga,"FW,DF",19.0,15,8,7.6,2,0,0,0
Thibaut Courtois,La Liga,GK,28.0,18,18,18.0,0,0,0,0
Philippe Coutinho,La Liga,"MF,FW",28.0,12,8,7.3,2,2,0,0
Nicolas Cozza,Ligue 1,DF,22.0,9,7,6.8,0,0,1,0
Alessio Cragno,Serie A,GK,26.0,18,18,18.0,0,0,1,0
Aaron Cresswell,Premier League,DF,31.0,19,19,19.0,0,4,0,0
Domenico Criscito,Serie A,DF,34.0,9,7,7.0,1,0,1,0
Bryan Cristante,Serie A,"DF,MF",25.0,16,8,9.3,0,2,4,0
Giovanni Crociata,Serie A,"DF,MF",23.0,2,0,0.3,0,0,0,0
Juan Cruz Armada,La Liga,DF,28.0,14,13,12.3,0,0,1,0
Juan Cuadrado,Serie A,DF,32.0,13,11,10.6,0,3,3,1
Adrián Cubas,Ligue 1,MF,24.0,14,14,12.8,1,0,4,1
Sergio Cubero Ezcurra,La Liga,MF,21.0,1,0,0.0,0,0,0,0
Cucho,La Liga,"FW,MF",21.0,14,14,12.0,2,3,3,0
Marc Cucurella,La Liga,MF,22.0,17,17,17.0,2,1,3,0
Mickaël Cuisance,Ligue 1,MF,21.0,12,8,7.6,0,1,2,0
Mickaël Cuisance,Bundesliga,FW,21.0,1,0,0.2,0,0,0,0
Matheus Cunha,Bundesliga,"FW,MF",21.0,15,14,13.7,6,2,6,0
Giuseppe Cuomo,Serie A,DF,22.0,8,5,5.4,0,0,3,0
Patrick Cutrone,Premier League,"FW,MF",23.0,2,0,0.3,0,0,0,0
Patrick Cutrone,Serie A,"FW,MF",23.0,11,0,2.2,0,0,0,0
Wylan Cyprien,Serie A,MF,25.0,10,2,3.8,0,0,2,0
Rafael Czichos,Bundesliga,DF,30.0,12,11,10.2,0,0,3,0
Lennart-Marten Czyborra,Serie A,DF,21.0,9,7,6.4,0,0,1,0
Danilo D'Ambrosio,Serie A,DF,32.0,11,4,4.4,3,0,2,0
Damien Da Silva,Ligue 1,DF,32.0,17,17,17.0,4,0,4,0
Bryan Dabo,Serie A,MF,28.0,14,8,7.3,0,0,4,0
Moanes Dabour,Bundesliga,FW,28.0,13,9,8.2,2,0,0,0
Colin Dagba,Ligue 1,DF,22.0,15,8,8.9,1,2,3,0
Finn Dahmen,Bundesliga,GK,22.0,1,1,1.0,0,0,0,0
Mahmoud Dahoud,Bundesliga,MF,25.0,5,4,2.9,0,0,0,0
Stuart Dallas,Premier League,"DF,MF",29.0,18,18,17.9,3,1,3,0
Diogo Dalot,Serie A,DF,21.0,8,4,4.5,0,0,2,0
Mikkel Damsgaard,Serie A,"MF,FW",20.0,17,10,11.2,2,3,1,0
Flavius Daniliuc,Ligue 1,DF,19.0,12,8,9.1,0,0,0,0
Danilo,Serie A,DF,29.0,16,15,15.5,1,3,4,0
Scott Dann,Premier League,DF,33.0,8,8,8.0,1,0,1,0
Dante,Ligue 1,DF,37.0,9,9,8.6,2,1,2,0
Andrea Danzi,Serie A,"MF,DF",21.0,2,1,1.2,0,0,1,0
Márton Dárdai,Bundesliga,DF,18.0,2,0,0.2,0,0,0,0
Vladimír Darida,Bundesliga,MF,30.0,16,16,13.9,0,5,1,0
Karl Darlow,Premier League,GK,30.0,18,18,18.0,0,0,1,0
Matteo Darmian,Serie A,"DF,MF",31.0,11,7,6.3,0,2,1,0
Matteo Darmian,Serie A,DF,31.0,3,2,2.3,0,0,1,0
Jonathan David,Ligue 1,FW,21.0,20,14,12.2,3,1,0,0
Alphonso Davies,Bundesliga,"DF,FW",20.0,9,8,7.0,0,0,1,0
Ben Davies,Premier League,DF,27.0,13,8,8.6,0,1,0,0
Tom Davies,Premier League,"MF,DF",22.0,10,6,5.4,0,0,1,0
Keinan Davis,Premier League,FW,22.0,4,0,0.6,0,0,0,0
Leif Davis,Premier League,DF,21.0,2,0,0.4,0,0,0,0
Paweł Dawidowicz,Serie A,DF,25.0,14,11,10.5,0,0,2,0
Craig Dawson,Premier League,DF,30.0,4,4,4.0,0,0,0,0
Kevin De Bruyne,Premier League,MF,29.0,16,15,15.0,3,10,1,0
Sebastien De Maio,Serie A,DF,33.0,8,7,6.6,0,0,0,0
Rodrigo De Paul,Serie A,MF,26.0,17,17,17.0,4,1,0,0
Mattia De Sciglio,Serie A,DF,28.0,1,0,0.3,0,0,0,0
Mattia De Sciglio,Ligue 1,DF,28.0,12,5,5.6,0,0,2,0
Lorenzo De Silvestri,Serie A,DF,32.0,15,15,13.7,1,0,2,0
Thibault De Smet,Ligue 1,DF,22.0,4,4,3.3,0,0,1,0
Lucas Deaux,Ligue 1,"MF,DF",32.0,12,12,11.2,0,0,4,1
Mathieu Debuchy,Ligue 1,DF,35.0,12,11,10.6,1,1,2,0
Grégoire Defrel,Serie A,"FW,MF",29.0,11,5,6.2,2,2,0,0
Alessandro Deiola,Serie A,MF,25.0,12,4,4.0,0,0,1,0
Romain Del Castillo,Ligue 1,"MF,FW",24.0,12,5,4.8,0,3,0,0
Lorenzo Del Pinto,Serie A,MF,30.0,1,0,0.1,0,0,0,0
Thomas Delaine,Ligue 1,DF,28.0,12,10,10.8,0,1,3,0
Thomas Delaney,Bundesliga,"MF,DF",29.0,9,6,6.6,0,0,5,0
Liam Delap,Premier League,FW,17.0,1,0,0.4,0,0,0,0
Jonathan Delaplace,Ligue 1,DF,34.0,10,6,6.0,0,0,1,1
Cristian Dell'Orco,Serie A,DF,26.0,5,1,2.1,0,0,0,0
Andy Delort,Ligue 1,FW,29.0,18,18,16.6,9,6,3,0
Fabian Delph,Premier League,"MF,DF",31.0,5,2,2.4,0,0,0,0
Moussa Dembélé,Ligue 1,FW,24.0,16,6,7.5,1,0,3,0
Ousmane Dembélé,La Liga,"FW,MF",23.0,12,7,7.2,2,1,0,0
Merih Demiral,Serie A,DF,22.0,8,6,6.1,0,1,0,0
Kerem Demirbay,Bundesliga,MF,27.0,13,7,7.5,1,1,2,0
Ermedin Demirović,Bundesliga,FW,22.0,13,6,5.0,2,4,1,0
Diego Demme,Serie A,MF,29.0,10,7,5.8,2,0,1,0
Jason Denayer,Ligue 1,DF,25.0,18,18,17.6,1,0,0,0
Leander Dendoncker,Premier League,MF,25.0,14,13,12.5,0,0,3,0
Kevin Denkey,Ligue 1,FW,20.0,10,6,5.8,1,1,3,0
Stefano Denswil,Serie A,DF,27.0,5,1,1.3,0,0,0,0
Fabio Depaoli,Serie A,MF,23.0,2,1,0.9,0,0,0,0
Fabio Depaoli,Serie A,DF,23.0,5,3,2.1,0,0,0,0
Memphis Depay,Ligue 1,FW,26.0,20,16,16.4,11,5,1,0
Mike van der Hoorn,Bundesliga,DF,28.0,14,14,13.9,0,0,3,0
Kastriot Dermaku,Serie A,DF,29.0,2,1,1.1,0,0,0,0
Kiril Despodov,Serie A,FW,24.0,1,0,0.1,0,0,0,0
Sergiño Dest,La Liga,DF,20.0,15,12,11.3,0,1,1,0
Mattia Destro,Serie A,FW,29.0,14,7,6.8,6,1,3,0
Gerard Deulofeu,Serie A,"FW,MF",26.0,8,3,3.1,0,1,0,0
Deyverson,La Liga,FW,29.0,15,9,7.6,1,2,3,0
Jacopo Dezi,Serie A,"FW,MF",28.0,2,1,0.9,0,0,0,0
Samuel Di Carmine,Serie A,FW,32.0,10,6,5.2,0,0,1,0
Giovanni Di Lorenzo,Serie A,DF,27.0,16,16,16.0,0,3,5,0
Ángel Di María,Ligue 1,"FW,MF",32.0,15,13,12.2,3,5,1,0
Giuseppe Di Serio,Serie A,"MF,FW",19.0,9,0,1.6,0,0,0,0
Boulaye Dia,Ligue 1,"FW,MF",24.0,18,17,16.0,12,1,1,0
Abdoulay Diaby,La Liga,MF,29.0,1,0,0.2,0,0,0,0
Moussa Diaby,Bundesliga,"FW,MF",21.0,17,17,16.2,3,4,4,0
Mouctar Diakhaby,La Liga,DF,24.0,13,12,12.5,1,0,1,0
Abdou Diallo,Ligue 1,DF,24.0,13,10,9.4,0,0,2,2
Habib Diallo,Ligue 1,FW,25.0,14,11,11.9,7,3,1,0
Habib Diallo,Ligue 1,FW,25.0,4,1,1.6,0,0,0,0
Ibrahima Diallo,Premier League,MF,21.0,9,3,3.3,0,0,2,0
Ibrahima Diallo,Ligue 1,MF,21.0,5,5,4.9,0,0,1,0
Grady Diangana,Premier League,"MF,FW",22.0,15,14,11.9,1,0,0,0
Stéphane Diarra,Ligue 1,"FW,MF",22.0,9,2,1.9,0,0,1,0
Raphael Dias Belloli,Premier League,MF,24.0,13,10,10.1,2,2,2,0
Raphael Dias Belloli,Ligue 1,"FW,MF",24.0,6,5,4.5,1,2,0,0
Rúben Dias,Premier League,DF,23.0,15,15,14.8,0,0,2,0
Amadou Diawara,Serie A,MF,23.0,5,1,1.4,0,0,0,0
Brahim Díaz,Serie A,"MF,FW",21.0,14,9,7.2,1,2,1,0
Víctor Díaz,La Liga,DF,32.0,4,1,1.2,0,0,0,0
Daniel Didavi,Bundesliga,"FW,MF",30.0,11,7,6.6,2,3,2,0
Eric Dier,Premier League,DF,27.0,17,17,17.0,0,0,1,0
Daan Dierckx,Serie A,DF,17.0,1,1,1.0,0,0,0,0
Lucas Digne,Premier League,"DF,MF",27.0,9,9,8.8,0,5,0,1
Virgil van Dijk,Premier League,DF,29.0,5,5,4.1,1,0,1,0
Mitchell Dijks,Serie A,DF,27.0,7,5,5.3,0,0,3,1
Javairô Dilrosun,Bundesliga,FW,22.0,7,2,3.0,0,1,0,0
Federico Dimarco,Serie A,DF,23.0,17,16,15.9,2,2,4,0
Tristan Dingomé,Ligue 1,MF,29.0,1,0,0.2,0,0,0,0
Sinaly Diomande,Ligue 1,DF,19.0,15,5,5.7,0,0,1,0
Lois Diony,Ligue 1,FW,28.0,18,7,7.5,2,1,0,0
Issa Diop,Premier League,DF,24.0,4,3,3.3,0,0,1,0
Papakouli Diop,La Liga,MF,34.0,14,12,11.7,0,1,5,2
Sofiane Diop,Ligue 1,"MF,FW",20.0,20,15,15.0,5,0,3,0
Yehvann Diouf,Ligue 1,GK,21.0,2,1,1.5,0,0,0,0
Assane Dioussé,Ligue 1,DF,23.0,1,0,0.0,0,0,0,0
Axel Disasi,Ligue 1,DF,22.0,17,15,13.6,3,0,3,2
Tiago Djaló,Ligue 1,DF,20.0,9,5,6.0,0,0,2,0
Djené,La Liga,DF,29.0,16,16,15.8,0,0,6,1
Moussa Djenepo,Premier League,MF,22.0,13,10,7.7,1,0,3,0
Koffi Djidji,Serie A,DF,28.0,4,2,2.2,0,0,1,0
Alexander Djiku,Ligue 1,"DF,MF",26.0,16,15,14.5,0,0,5,0
Berat Djimsiti,Serie A,DF,27.0,14,13,12.8,0,1,4,0
Marko Dmitrović,La Liga,GK,28.0,18,18,18.0,0,0,0,0
Ritsu Doan,Bundesliga,"MF,FW",22.0,16,16,15.0,2,2,1,0
Mihai Dobre,Ligue 1,"FW,MF",22.0,11,3,3.3,0,0,0,0
Matt Doherty,Premier League,DF,29.0,8,8,7.8,0,1,3,1
Jeremy Doku,Ligue 1,MF,18.0,14,11,11.6,0,2,0,0
Kasper Dolberg,Ligue 1,FW,23.0,11,8,8.3,3,0,2,0
Keagan Dolly,Ligue 1,MF,27.0,15,2,3.8,0,0,1,0
Jaume Doménech,La Liga,GK,30.0,18,18,18.0,0,0,1,0
Nicolás Domínguez,Serie A,MF,22.0,14,7,7.5,1,0,6,0
John Donald,La Liga,DF,20.0,2,1,0.6,0,0,0,0
Ji Dong-won,Bundesliga,FW,29.0,6,0,0.7,0,0,1,0
Anastasios Donis,Ligue 1,MF,24.0,3,1,1.1,0,0,0,1
Gianluigi Donnarumma,Serie A,GK,21.0,17,17,17.0,0,0,1,0
Gabriel Dos Santos,Premier League,DF,23.0,12,12,11.7,2,0,3,1
Bas Dost,Bundesliga,FW,31.0,12,9,9.1,4,2,3,0
Lucas Douath,Ligue 1,MF,17.0,16,5,6.1,0,0,4,0
Abdoulaye Doucouré,Premier League,MF,28.0,17,17,16.1,1,2,5,0
Cheick Doucouré,Ligue 1,MF,21.0,16,13,12.9,1,0,4,0
Fodé Doucouré,Ligue 1,DF,19.0,4,2,2.5,0,0,0,0
Idrissa Doumbia,La Liga,MF,22.0,6,0,1.1,0,0,2,0
Moussa Doumbia,Ligue 1,"MF,FW",26.0,12,2,3.7,0,0,0,0
Souleyman Doumbia,Ligue 1,DF,24.0,15,14,13.9,0,0,6,0
Aleksandar Dragović,Bundesliga,DF,29.0,12,7,7.8,1,0,3,0
Bartłomiej Drągowski,Serie A,GK,23.0,18,18,18.0,0,0,0,0
Denis Drăguș,Serie A,"FW,MF",21.0,8,1,1.9,0,0,1,0
Radu Drăgușin,Serie A,DF,18.0,1,0,0.0,0,0,0,0
Mouhamadou Drammeh,Ligue 1,MF,21.0,3,0,0.8,0,0,1,0
Julian Draxler,Ligue 1,MF,27.0,11,5,5.2,2,1,3,0
Dominick Drexler,Bundesliga,"MF,FW",30.0,12,5,6.2,2,0,0,0
Matthieu Dreyer,Ligue 1,GK,31.0,1,1,1.0,0,0,0,0
Domingos Duarte,La Liga,DF,25.0,15,14,13.3,1,0,2,1
Léo Duarte,Serie A,DF,24.0,1,0,0.2,0,0,0,0
Óscar Duarte,La Liga,DF,31.0,9,8,7.9,1,0,2,0
Rubén Duarte,La Liga,DF,25.0,17,16,16.1,0,0,5,1
Leo Dubois,Ligue 1,DF,26.0,19,18,16.7,1,1,3,0
Ondrej Duda,Bundesliga,"MF,FW",26.0,15,15,13.4,2,2,5,1
Haris Duljević,Ligue 1,"MF,FW",27.0,10,6,5.4,0,1,0,0
Paul Dummett,Premier League,DF,29.0,2,2,1.7,0,0,0,0
Alfred Duncan,Serie A,MF,27.0,4,2,1.8,0,0,0,0
Alfred Duncan,Serie A,MF,27.0,1,1,0.8,0,0,0,0
Lewis Dunk,Premier League,DF,29.0,16,16,16.0,2,0,4,1
Jimmy Dunne,Premier League,DF,23.0,2,2,2.0,1,0,0,0
Erik Durm,Bundesliga,DF,28.0,9,9,8.4,0,1,1,0
Jean-Kevin Duverne,Ligue 1,DF,23.0,20,17,17.4,1,0,4,0
Paulo Dybala,Serie A,FW,27.0,11,8,7.2,2,2,0,0
Edin Džeko,Serie A,FW,34.0,15,14,13.0,7,0,1,0
Eric Junior Dina Ebimbe,Ligue 1,"FW,MF",20.0,17,16,14.6,1,1,2,0
Steeve-Mike Ebongue,Serie A,MF,19.0,2,0,0.4,0,1,0,0
Enzo Ebosse,Ligue 1,DF,21.0,6,3,2.9,0,0,1,0
Bruno Ecuele Manga,Ligue 1,DF,32.0,19,19,19.0,1,0,1,0
Simone Edera,Serie A,"DF,MF",24.0,2,0,0.6,0,0,0,0
Ederson,Premier League,GK,27.0,16,16,16.0,0,0,1,0
Kyle Edwards,Premier League,"MF,FW",22.0,5,1,1.3,0,0,0,0
John Egan,Premier League,DF,28.0,18,18,17.1,0,0,5,1
Johannes Eggestein,Bundesliga,"FW,MF",22.0,2,0,0.4,0,0,0,0
Maximilian Eggestein,Bundesliga,MF,24.0,17,17,17.0,2,1,3,0
Lilian Egloff,Bundesliga,MF,18.0,2,0,0.2,0,0,0,0
Kingsley Ehizibue,Bundesliga,DF,25.0,9,5,4.8,0,1,3,0
Albin Ekdal,Serie A,MF,31.0,17,16,15.1,2,1,5,0
Hugo Ekitike,Ligue 1,"MF,FW",18.0,2,0,1.0,0,0,1,0
Niclas Eliasson,Ligue 1,"FW,MF",25.0,13,10,10.1,2,0,1,0
Elif Elmas,Serie A,"MF,FW",21.0,14,0,3.4,1,0,1,0
Ahmed Elmohamady,Premier League,DF,33.0,5,1,1.5,0,0,0,0
Mohamed Elneny,Premier League,MF,28.0,11,10,10.0,0,0,2,0
