Player Name,League,Position,Age,Matches Played,Starts,90s Played,Goals,Assists,Yellow Cards,Red Cards
Martin Braithwaite,La Liga,"FW,MF",28.0,11,4,4.5,1,0,1,0
Martin Braithwaite,La Liga,"FW,MF",28.0,24,21,21.5,6,1,3,0
Federico Brancolini,Serie A,GK,18.0,1,0,0.1,0,0,0,0
Brandon,La Liga,FW,24.0,8,5,4.5,0,1,4,0
Julian Brandt,Bundesliga,"MF,FW",23.0,33,25,24.5,3,7,0,0
Jarrad Branthwaite,Premier League,DF,17.0,4,2,3.3,0,0,0,0
Darko Brašanac,La Liga,MF,27.0,31,27,24.9,0,1,8,0
Claudio Bravo,Premier League,GK,36.0,4,3,3.9,0,0,0,0
Josip Brekalo,Bundesliga,"MF,FW",21.0,30,19,18.6,3,4,0,0
Gleison Bremer,Serie A,DF,22.0,27,27,25.2,3,1,6,2
Marco Brescianini,Serie A,MF,19.0,1,0,0.3,0,0,0,0
Anthony Briançon,Ligue 1,DF,24.0,22,20,19.3,1,0,0,2
Jimmy Briand,Ligue 1,FW,33.0,22,18,16.9,7,1,1,0
Yan Brice Eteki,La Liga,MF,21.0,28,18,16.7,0,0,4,0
Armando Broja,Premier League,FW,17.0,1,0,0.1,0,0,0,0
Dylan Bronn,Ligue 1,DF,24.0,9,9,9.0,0,0,0,0
David Brooks,Premier League,MF,22.0,9,8,5.6,1,0,1,0
John Brooks,Bundesliga,DF,26.0,25,25,24.7,0,1,4,0
Daniel Brosinski,Bundesliga,DF,31.0,26,16,19.0,2,4,3,0
Josh Brownhill,Premier League,MF,23.0,10,9,8.9,0,0,2,0
Marcelo Brozović,Serie A,MF,26.0,32,30,30.0,3,6,9,0
Gastón Brugman,Serie A,MF,26.0,23,17,16.2,0,2,5,0
Jeffrey Bruma,Bundesliga,DF,27.0,9,9,9.0,0,0,1,0
Jeffrey Bruma,Bundesliga,DF,27.0,8,8,7.5,0,0,3,0
Jacob Bruun Larsen,Bundesliga,"FW,MF",20.0,11,5,4.3,0,1,0,0
Jacob Bruun Larsen,Bundesliga,FW,20.0,4,0,0.8,0,1,0,0
Bryan,La Liga,"MF,FW",18.0,12,4,6.2,1,0,2,0
Bryan,La Liga,FW,18.0,2,0,0.7,0,0,2,0
Lucas Buadés,Ligue 1,FW,21.0,6,1,1.3,0,0,0,0
Ante Budimir,La Liga,FW,28.0,35,33,30.7,13,2,12,0
Emi Buendía,Premier League,"FW,MF",22.0,36,28,27.4,1,7,6,1
Gianluigi Buffon,Serie A,GK,41.0,9,9,9.0,0,0,0,0
Marius Bülter,Bundesliga,"MF,FW",26.0,32,28,25.8,7,1,1,0
Esteban Burgos,La Liga,DF,27.0,15,11,12.4,1,0,3,0
Guido Burgstaller,Bundesliga,FW,30.0,21,13,13.7,0,1,3,0
Burgui,La Liga,MF,25.0,2,0,0.2,0,0,0,0
Jonathan Burkardt,Bundesliga,FW,19.0,8,3,2.8,1,0,0,0
Oliver Burke,La Liga,"MF,FW",22.0,31,14,15.9,1,2,2,0
Roman Bürki,Bundesliga,GK,28.0,31,31,30.8,0,0,0,0
Dan Burn,Premier League,DF,27.0,34,33,32.0,0,0,5,0
Patrick Burner,Ligue 1,DF,23.0,20,15,15.9,1,1,6,1
Sergio Busquets,La Liga,MF,31.0,33,29,27.6,2,2,9,0
Unai Bustinza,La Liga,DF,27.0,33,31,29.8,0,1,8,0
Ludovic Butelle,Ligue 1,GK,36.0,26,26,26.0,0,0,0,0
Marcin Bułka,Ligue 1,GK,19.0,1,1,1.0,0,0,0,0
Sam Byram,Premier League,DF,25.0,17,15,14.4,0,0,4,0
Erick Cabaco,La Liga,DF,24.0,4,3,3.0,0,0,0,0
Erick Cabaco,La Liga,DF,24.0,11,9,9.0,0,0,4,0
Willy Caballero,Premier League,GK,37.0,5,5,5.0,0,0,0,0
Yohan Cabaye,Ligue 1,MF,33.0,15,12,9.5,0,1,3,0
Manuel Cabit,Ligue 1,DF,26.0,3,3,3.0,0,1,2,0
Ariday Cabrera,La Liga,"MF,FW",30.0,2,0,0.4,0,0,0,0
Leandro Cabrera,La Liga,DF,28.0,18,18,17.0,2,0,3,0
Leandro Cabrera,La Liga,DF,28.0,17,17,17.0,0,1,2,0
Fabrizio Cacciatore,Serie A,DF,32.0,16,14,12.8,0,0,1,1
Martín Cáceres,Serie A,DF,32.0,27,27,26.2,1,0,10,1
Anthony Caci,Ligue 1,DF,22.0,8,8,7.7,1,4,0,0
Jhonder Cádiz,Ligue 1,"FW,MF",24.0,17,7,8.9,2,2,3,0
Mathieu Cafaro,Ligue 1,"FW,MF",22.0,13,12,10.3,1,2,3,1
Jonathan Cafu,Ligue 1,DF,28.0,3,2,2.2,0,0,0,0
Gary Cahill,Premier League,DF,33.0,25,25,24.1,0,1,1,0
Felipe Caicedo,Serie A,FW,30.0,30,18,15.6,9,2,7,0
Arturo Calabresi,Ligue 1,DF,23.0,21,21,20.9,1,1,5,0
Davide Calabria,Serie A,DF,22.0,25,16,18.0,1,1,4,2
Riccardo Calafiori,Serie A,DF,17.0,1,1,0.7,0,0,0,0
Mattia Caldara,Serie A,DF,25.0,14,11,10.7,0,1,1,0
Marco Calderoni,Serie A,DF,30.0,26,24,22.9,3,2,7,0
Fernando Calero,La Liga,DF,23.0,15,12,11.6,0,0,4,1
Duje Ćaleta-Car,Ligue 1,DF,22.0,23,20,21.0,1,1,6,0
Hakan Çalhanoğlu,Serie A,"MF,FW",25.0,35,34,30.0,9,9,6,0
Daniel Caligiuri,Bundesliga,"MF,FW",31.0,28,26,25.5,2,2,5,0
José Callejón,Serie A,"FW,MF",32.0,33,25,24.1,4,7,2,0
Jonathan Calleri,La Liga,FW,25.0,27,20,20.1,1,3,6,1
Dominic Calvert-Lewin,Premier League,FW,22.0,36,30,29.2,13,1,9,0
Mahdi Camara,Ligue 1,MF,21.0,12,10,10.0,0,0,2,1
Souleymane Camara,Ligue 1,"FW,MF",36.0,13,0,1.8,0,0,0,0
Víctor Camarasa,Premier League,MF,25.0,1,0,0.1,0,0,0,0
Víctor Camarasa,La Liga,MF,25.0,17,15,14.4,0,1,1,0
Eduardo Camavinga,Ligue 1,MF,16.0,25,24,23.4,1,2,4,0
Sergio Camello,La Liga,FW,18.0,2,0,0.3,0,0,0,0
José Campaña,La Liga,MF,26.0,37,35,35.1,2,7,4,1
Xisco Campos,La Liga,DF,37.0,9,4,5.3,0,1,2,0
Víctor Campuzano,La Liga,FW,22.0,20,9,9.7,0,0,2,0
Emre Can,Bundesliga,"MF,DF",25.0,12,10,10.6,2,0,5,0
Emre Can,Serie A,MF,25.0,8,2,3.2,0,0,2,0
Sergio Canales,La Liga,"MF,FW",28.0,36,36,35.1,6,6,5,0
João Cancelo,Premier League,DF,25.0,17,13,13.4,0,0,4,0
Antonio Candreva,Serie A,DF,32.0,32,24,22.1,5,7,5,0
Gianmarco Cangiano,Serie A,"FW,MF",17.0,3,0,0.2,0,0,0,0
Todd Cantwell,Premier League,"FW,MF",21.0,37,30,27.7,6,2,6,0
Ander Capa,La Liga,DF,27.0,35,32,31.9,3,4,10,0
Pierrick Capelle,Ligue 1,"MF,DF",32.0,24,20,19.4,1,2,7,0
Étienne Capoue,Premier League,MF,31.0,30,30,29.2,0,3,8,0
Gianluca Caprari,Serie A,"FW,MF",26.0,18,5,7.4,3,0,4,1
Gianluca Caprari,Serie A,"FW,MF",26.0,12,7,6.5,2,0,1,0
Francesco Caputo,Serie A,FW,31.0,36,33,32.6,21,7,3,0
Maxence Caqueret,Ligue 1,MF,19.0,8,7,6.3,0,0,2,0
Andrea Carboni,Serie A,"DF,MF",18.0,7,5,4.1,0,0,5,2
Irvin Cardona,Ligue 1,"FW,MF",21.0,21,15,16.1,6,3,3,0
Marc Cardona,La Liga,FW,24.0,19,9,7.8,1,2,1,0
Diego Carlos,La Liga,DF,26.0,35,35,34.8,2,0,7,0
Lionel Carole,Ligue 1,DF,28.0,18,14,14.1,0,0,3,0
Yannick Carrasco,La Liga,"MF,FW",25.0,15,6,7.0,1,2,2,0
Daniel Carriço,La Liga,DF,30.0,11,10,9.4,0,0,3,0
Guido Carrillo,La Liga,FW,28.0,24,13,13.5,1,2,2,0
Andy Carroll,Premier League,FW,30.0,19,4,7.0,0,4,1,0
Dani Carvajal,La Liga,DF,27.0,31,31,30.4,1,5,11,0
Matis Carvalho,Ligue 1,GK,20.0,1,0,0.8,0,0,0,0
William Carvalho,La Liga,MF,27.0,13,11,9.9,0,0,6,1
Casemiro,La Liga,MF,27.0,35,35,34.3,4,3,12,0
Moreto Cassamã,Ligue 1,MF,21.0,7,7,6.6,0,1,3,0
Francesco Cassata,Serie A,MF,22.0,24,18,16.2,2,0,11,2
Timothy Castagne,Serie A,DF,23.0,27,19,19.7,1,2,4,0
Koen Casteels,Bundesliga,GK,27.0,26,26,26.0,0,0,1,0
Jean-Charles Castelletto,Ligue 1,DF,24.0,22,22,20.4,1,0,3,1
Samu Castillejo,Serie A,"FW,MF",24.0,22,16,13.4,2,3,3,1
Jonny Castro,Premier League,DF,25.0,35,33,32.1,2,2,4,0
Lucas Castro,Serie A,MF,30.0,7,6,4.7,0,0,0,0
Lucas Castro,Serie A,MF,30.0,15,6,6.7,2,0,2,0
Gaetano Castrovilli,Serie A,MF,22.0,33,31,29.7,3,2,10,0
Danilo Cataldi,Serie A,MF,24.0,21,3,6.6,1,0,3,0
Craig Cathcart,Premier League,DF,30.0,29,28,27.6,0,0,7,0
Edinson Cavani,Ligue 1,FW,32.0,14,7,6.7,4,1,2,0
Santi Cazorla,La Liga,MF,34.0,35,29,27.2,11,9,3,0
Dani Ceballos,Premier League,MF,22.0,24,18,18.8,0,2,1,0
Federico Ceccherini,Serie A,DF,27.0,15,8,9.3,0,0,3,0
Christian Celesia,Serie A,DF,17.0,1,0,0.0,0,0,0,0
Zeki Çelik,Ligue 1,DF,22.0,23,23,23.0,0,2,4,0
Fabien Centonze,Ligue 1,DF,23.0,28,28,28.0,0,3,3,0
Luca Ceppitelli,Serie A,DF,29.0,16,15,13.8,2,0,5,0
Alberto Cerri,Serie A,FW,23.0,8,5,4.7,1,0,1,0
Alberto Cerri,Serie A,FW,23.0,11,1,2.7,1,0,1,0
Julian Chabot,Serie A,DF,21.0,8,7,6.3,1,0,1,1
Florian Chabrolle,Ligue 1,MF,21.0,1,0,0.2,0,0,0,0
Fouad Chafik,Ligue 1,DF,32.0,20,18,17.0,0,2,1,0
Sofian Chakla,La Liga,DF,25.0,2,2,2.0,0,0,1,0
Nathaniel Chalobah,Premier League,MF,24.0,22,10,10.3,0,1,1,0
Calum Chambers,Premier League,DF,24.0,14,13,12.2,1,1,5,0
Jhon Chancellor,Serie A,DF,27.0,26,26,24.9,3,0,3,0
Timothy Chandler,Bundesliga,"DF,MF",29.0,22,12,13.6,5,1,4,0
Kwon Chang-hoon,Bundesliga,"MF,FW",25.0,23,6,7.5,2,0,0,0
Gaëtan Charbonnier,Ligue 1,"FW,MF",30.0,26,23,22.9,4,5,5,0
Brendan Chardonnet,Ligue 1,DF,24.0,12,9,9.1,0,0,4,0
Charles,La Liga,FW,35.0,30,13,14.5,6,0,8,0
Xavier Chavalerin,Ligue 1,MF,28.0,24,24,23.9,1,3,6,0
Pablo Chavarría,La Liga,"FW,MF",31.0,13,1,2.3,0,0,1,0
Aurélien Chedjou,Ligue 1,DF,34.0,22,22,21.9,0,0,4,1
Pape Cheikh Diop,La Liga,MF,21.0,16,6,6.7,0,1,5,1
Chema,La Liga,DF,27.0,4,3,3.4,0,0,4,0
Rayan Cherki,Ligue 1,"MF,FW",15.0,6,1,1.6,0,0,0,0
Denis Cheryshev,La Liga,"MF,FW",28.0,24,9,10.3,1,2,5,0
Giorgio Chiellini,Serie A,DF,34.0,4,3,2.2,1,0,0,0
Federico Chiesa,Serie A,"FW,DF",21.0,34,31,29.3,11,6,7,0
Ben Chilwell,Premier League,DF,22.0,27,27,26.4,3,3,3,0
Vlad Chiricheș,Serie A,DF,29.0,9,8,7.9,0,0,0,0
Tahith Chong,Premier League,"FW,MF",19.0,3,0,0.4,0,0,0,0
Joris Chotard,Ligue 1,MF,17.0,20,13,13.9,0,0,5,1
Hamza Choudhury,Premier League,MF,21.0,20,10,9.9,1,1,4,1
Mounir Chouiar,Ligue 1,"MF,FW",20.0,20,18,16.7,4,0,4,1
Andreas Christensen,Premier League,DF,23.0,21,21,19.5,0,0,5,0
Samuel Chukwueze,La Liga,"MF,FW",20.0,37,20,22.8,3,2,2,0
Darko Churlinov,Bundesliga,FW,19.0,1,0,0.2,0,0,0,0
Churripi,La Liga,GK,25.0,3,3,2.7,0,0,0,0
Luca Cigarini,Serie A,MF,33.0,22,19,17.8,0,4,8,1
Per Ciljan Skjelbred,Bundesliga,MF,32.0,24,21,18.1,0,0,4,0
Jasper Cillessen,La Liga,GK,30.0,24,24,23.3,0,1,1,0
Thiago Cionek,Serie A,DF,33.0,28,23,24.1,0,1,11,0
Ibrahim Cissé,Ligue 1,DF,23.0,1,1,0.7,0,0,1,0
Ibrahim Cissé,Ligue 1,"DF,FW",20.0,2,0,0.6,0,0,0,0
Andrea Cistana,Serie A,DF,22.0,21,21,20.4,1,0,7,1
Ciaran Clark,Premier League,DF,29.0,14,14,13.2,2,0,3,0
Leon Clarke,Premier League,"FW,MF",34.0,2,0,0.4,0,0,0,0
Alexis Claude-Maurice,Ligue 1,"MF,FW",21.0,22,19,18.1,1,1,2,0
Christian Clemens,Bundesliga,"MF,FW",27.0,1,0,0.2,0,0,0,0
Óscar Clemente,La Liga,MF,20.0,1,0,0.0,0,0,0,0
Yannis Clementia,Ligue 1,GK,22.0,2,2,2.0,0,0,0,0
Denilho Cleonise,Serie A,FW,17.0,4,0,0.5,0,0,2,0
Carlos Clerc,La Liga,DF,27.0,23,20,20.5,0,2,4,0
Tom Cleverley,Premier League,MF,29.0,18,11,10.8,1,0,2,0
Conor Coady,Premier League,DF,26.0,38,38,38.0,0,0,5,0
Marcus Coco,Ligue 1,FW,23.0,1,1,0.2,0,0,0,0
Renaud Cohade,Ligue 1,MF,34.0,12,9,8.5,1,0,3,0
Coke,La Liga,DF,32.0,17,11,11.0,1,0,3,0
Séamus Coleman,Premier League,DF,30.0,27,21,20.4,0,1,5,1
Álex Collado,La Liga,DF,20.0,1,0,0.1,0,0,0,0
Ebrima Colley,Serie A,FW,19.0,5,0,0.9,0,1,1,0
Omar Colley,Serie A,DF,26.0,31,30,30.8,0,1,10,0
Jamilu Collins,Bundesliga,DF,24.0,30,30,29.6,1,2,9,1
Simone Colombi,Serie A,GK,28.0,4,4,4.0,0,0,0,0
Lorenzo Colombo,Serie A,FW,17.0,1,0,0.1,0,0,0,0
Racine Coly,Ligue 1,DF,23.0,10,8,7.2,1,0,5,2
Kingsley Coman,Bundesliga,"FW,MF",23.0,24,17,16.7,4,3,2,0
Daniel Congré,Ligue 1,DF,34.0,24,23,21.6,0,1,4,0
Aaron Connolly,Premier League,FW,19.0,24,14,14.0,3,1,0,0
Andrea Consigli,Serie A,GK,32.0,31,31,31.0,0,0,1,0
Andrea Conti,Serie A,DF,25.0,23,21,19.2,0,2,8,0
Lewis Cook,Premier League,MF,22.0,27,14,15.0,0,0,5,0
Steve Cook,Premier League,DF,28.0,29,28,27.0,1,0,6,1
Francis Coquelin,La Liga,MF,28.0,26,21,21.2,0,0,8,1
Gabriele Corbo,Serie A,DF,19.0,2,1,1.4,0,0,1,0
Sébastien Corchia,La Liga,DF,28.0,3,3,3.0,0,0,1,0
Iñigo Córdoba,La Liga,FW,22.0,24,21,16.0,1,4,4,0
Jhon Córdoba,Bundesliga,FW,26.0,29,23,22.2,13,2,5,0
Sergio Córdova,Bundesliga,"FW,MF",21.0,16,4,4.1,2,1,0,0
Benjamin Corgnet,Ligue 1,MF,32.0,6,3,2.9,0,0,0,0
Jack Cork,Premier League,MF,30.0,30,30,29.0,0,0,1,0
Andreas Cornelius,Serie A,FW,26.0,26,17,16.6,12,3,1,0
Maxwel Cornet,Ligue 1,"FW,DF",22.0,22,14,14.8,4,3,1,0
Quentin Cornette,Ligue 1,"FW,MF",25.0,13,3,3.9,0,2,0,0
Ángel Correa,La Liga,"MF,FW",24.0,33,22,22.9,5,6,5,0
Joaquín Correa,Serie A,"FW,MF",24.0,30,22,22.2,9,2,0,0
Rober Correa,La Liga,DF,26.0,12,11,10.3,0,0,3,0
Thierry Correia,La Liga,DF,20.0,4,3,2.9,0,0,0,0
Antonio Cortés,La Liga,"FW,MF",19.0,8,2,2.0,1,0,2,0
Angelo da Costa Júnior,Serie A,GK,35.0,1,1,1.0,0,0,0,0
Danny da Costa,Bundesliga,"DF,MF",26.0,19,15,15.4,1,4,0,0
Diego Costa,La Liga,FW,30.0,23,14,15.0,5,4,5,0
Douglas Costa,Serie A,"FW,MF",28.0,23,7,8.9,1,4,1,0
Jaume Costa,La Liga,DF,31.0,19,15,15.4,0,1,2,1
Nuno da Costa,Ligue 1,"FW,MF",28.0,14,4,5.9,1,0,4,0
David Costas,La Liga,DF,24.0,6,3,3.8,0,0,1,0
Benoît Costil,Ligue 1,GK,32.0,28,28,28.0,0,0,1,0
Kalifa Coulibaly,Ligue 1,FW,27.0,21,18,18.0,4,0,1,0
Senou Coulibaly,Ligue 1,DF,24.0,10,9,7.4,0,0,0,0
Yoann Court,Ligue 1,"FW,MF",29.0,23,18,16.3,3,7,6,0
Thibaut Courtois,La Liga,GK,27.0,34,34,34.0,0,0,1,0
Philippe Coutinho,Bundesliga,"MF,FW",27.0,23,15,15.7,8,6,0,0
Nicolas Cozza,Ligue 1,DF,20.0,7,6,6.2,0,0,1,0
Alessio Cragno,Serie A,GK,25.0,16,16,16.0,0,0,1,0
Aaron Cresswell,Premier League,DF,29.0,31,31,30.3,3,0,7,0
Domenico Criscito,Serie A,DF,32.0,26,24,22.8,8,0,7,0
Bryan Cristante,Serie A,MF,24.0,26,18,18.0,1,3,7,1
Sebastián Cristóforo,Serie A,MF,25.0,1,1,1.0,0,0,0,0
Sebastián Cristóforo,La Liga,MF,25.0,18,9,9.7,0,0,1,0
Juan Cuadrado,Serie A,DF,31.0,33,28,29.5,2,5,7,1
Cucho,La Liga,"FW,MF",20.0,22,17,16.5,5,1,5,1
Marc Cucurella,La Liga,"MF,DF",21.0,37,37,36.0,1,5,9,0
Iván Cuéllar,La Liga,GK,35.0,27,27,27.0,0,0,4,1
Jaume Cuéllar,Serie A,"FW,MF",17.0,2,1,0.8,0,0,0,0
Mickaël Cuisance,Bundesliga,"MF,FW",19.0,9,3,3.4,1,0,1,0
Matheus Cunha,Bundesliga,"FW,MF",20.0,11,9,8.3,6,0,3,0
Matheus Cunha,Bundesliga,"FW,MF",20.0,10,2,3.1,0,1,0,0
Felipe Curcio,Serie A,DF,26.0,1,0,0.1,0,0,0,0
Patrick Cutrone,Serie A,FW,21.0,19,9,9.3,4,1,1,0
Patrick Cutrone,Premier League,FW,21.0,12,3,3.3,2,0,0,0
Wylan Cyprien,Ligue 1,MF,24.0,20,20,19.7,7,3,3,1
Rafael Czichos,Bundesliga,DF,29.0,26,26,24.5,1,1,4,1
Lennart-Marten Czyborra,Serie A,DF,20.0,1,0,0.2,0,0,0,0
Marco D'Alessandro,Serie A,"MF,DF",28.0,15,10,8.7,2,0,0,1
Danilo D'Ambrosio,Serie A,DF,30.0,22,15,15.6,4,0,6,0
Felice D'Amico,Serie A,MF,18.0,2,0,0.0,0,0,0,0
Lucas Da Cunha,Ligue 1,MF,18.0,2,1,0.8,0,0,0,0
Jacopo Da Riva,Serie A,FW,18.0,1,0,0.0,0,0,0,0
Damien Da Silva,Ligue 1,DF,31.0,25,25,24.9,1,2,3,0
Bryan Dabo,Serie A,MF,27.0,16,13,12.5,1,4,4,0
Moanes Dabour,Bundesliga,FW,27.0,14,11,8.5,4,0,4,0
Moanes Dabour,La Liga,FW,27.0,2,0,0.3,0,0,0,0
Colin Dagba,Ligue 1,DF,20.0,10,7,7.4,0,0,1,0
Mahmoud Dahoud,Bundesliga,MF,23.0,12,6,6.2,0,1,1,0
Leon Dajaku,Bundesliga,DF,18.0,2,0,0.1,0,0,0,0
Felipe dal Belo,Serie A,DF,35.0,15,11,11.1,0,0,5,0
Christian Dalle Mura,Serie A,MF,17.0,1,0,0.0,0,0,0,0
Diogo Dalot,Premier League,DF,20.0,4,1,0.7,0,0,0,0
Charlie Daniels,Premier League,DF,32.0,2,2,1.4,0,0,0,0
Danilo,Serie A,DF,28.0,22,16,16.0,2,0,4,1
Scott Dann,Premier League,DF,32.0,16,14,14.1,0,1,0,0
Kevin Danso,Premier League,DF,20.0,6,3,3.1,0,1,2,1
Dante,Ligue 1,DF,35.0,21,21,21.0,1,0,7,0
Andrea Danzi,Serie A,MF,20.0,1,0,0.0,0,0,0,0
Sergi Darder,La Liga,"MF,FW",25.0,36,29,29.5,2,1,4,0
Vladimír Darida,Bundesliga,MF,28.0,28,25,25.1,3,4,8,1
Matteo Darmian,Serie A,DF,29.0,33,30,29.8,1,1,6,0
Alphonso Davies,Bundesliga,DF,18.0,29,24,24.8,3,5,4,1
Ben Davies,Premier League,DF,26.0,18,16,15.9,0,0,6,0
Tom Davies,Premier League,MF,21.0,30,23,22.5,1,0,8,0
Keinan Davis,Premier League,FW,21.0,18,4,6.1,0,0,0,0
Paweł Dawidowicz,Serie A,DF,24.0,15,7,7.7,1,0,4,2
Craig Dawson,Premier League,DF,29.0,29,26,26.2,2,0,6,0
Kevin De Bruyne,Premier League,MF,28.0,35,32,31.0,13,20,3,0
Sebastien De Maio,Serie A,DF,32.0,21,17,16.7,0,0,1,0
Rodrigo De Paul,Serie A,MF,25.0,34,33,31.4,7,6,5,1
Mattia De Sciglio,Serie A,DF,26.0,9,6,5.2,0,0,1,0
Lorenzo De Silvestri,Serie A,DF,31.0,29,28,24.9,0,0,2,0
Lucas Deaux,Ligue 1,MF,30.0,17,15,14.8,2,1,2,0
Mathieu Debuchy,Ligue 1,DF,34.0,21,20,19.7,1,1,2,0
Troy Deeney,Premier League,FW,31.0,27,26,24.7,10,2,3,0
Grégoire Defrel,Serie A,"FW,MF",28.0,17,9,10.9,3,3,1,0
Alessandro Deiola,Serie A,MF,23.0,1,0,0.0,0,0,0,0
Alessandro Deiola,Serie A,MF,23.0,10,8,8.0,1,1,3,0
Romain Del Castillo,Ligue 1,"FW,MF",23.0,21,14,13.8,2,5,2,0
Thomas Delaine,Ligue 1,DF,27.0,16,14,13.9,0,0,4,0
Thomas Delaney,Bundesliga,MF,27.0,11,11,9.2,0,0,4,0
Paul Delecroix,Ligue 1,GK,30.0,2,1,1.5,0,0,0,0
Cristian Dell'Orco,Serie A,DF,25.0,14,11,11.2,0,1,2,1
Andy Delort,Ligue 1,FW,27.0,26,26,25.3,9,3,5,0
Fabian Delph,Premier League,MF,29.0,16,13,13.2,0,0,5,1
Moussa Dembélé,Ligue 1,FW,23.0,27,24,24.3,16,2,3,0
Ousmane Dembélé,La Liga,FW,22.0,5,3,4.0,1,0,1,1
Merih Demiral,Serie A,DF,21.0,6,5,4.6,1,1,1,0
Kerem Demirbay,Bundesliga,MF,26.0,25,18,17.5,1,5,4,1
Diego Demme,Bundesliga,MF,27.0,17,14,13.5,0,0,3,0
Diego Demme,Serie A,MF,27.0,15,10,10.0,1,0,6,0
Jason Denayer,Ligue 1,DF,24.0,25,24,23.7,0,1,0,0
Leander Dendoncker,Premier League,"MF,DF",24.0,38,32,31.1,4,0,5,0
Kevin Denkey,Ligue 1,FW,18.0,17,6,6.7,3,1,1,0
Stefano Denswil,Serie A,DF,26.0,26,25,24.9,0,1,7,1
Fabio Depaoli,Serie A,"MF,DF",22.0,29,21,20.6,0,1,7,0
Memphis Depay,Ligue 1,"FW,MF",25.0,13,12,11.3,9,2,0,0
Kastriot Dermaku,Serie A,DF,27.0,16,10,11.4,0,0,2,0
Daniele Dessena,Serie A,MF,32.0,24,22,20.8,2,0,7,1
Mattia Destro,Serie A,FW,28.0,5,2,2.1,0,0,2,0
Mattia Destro,Serie A,"FW,MF",28.0,8,1,1.7,0,0,0,0
Gerard Deulofeu,Premier League,FW,25.0,28,25,23.3,4,5,3,0
Deyverson,La Liga,FW,28.0,5,3,2.3,0,1,2,0
Samuel Di Carmine,Serie A,FW,30.0,22,17,14.4,8,0,3,0
Federico Di Francesco,Serie A,FW,25.0,20,13,12.0,2,0,4,0
Giovanni Di Lorenzo,Serie A,DF,25.0,33,33,33.0,3,3,5,0
Ángel Di María,Ligue 1,"FW,MF",31.0,26,23,22.2,8,14,2,0
Boulaye Dia,Ligue 1,FW,22.0,24,21,20.1,7,1,0,0
Fousseni Diabaté,Ligue 1,"FW,MF",23.0,20,15,13.2,1,3,3,0
Moussa Diaby,Bundesliga,"FW,MF",20.0,28,18,19.7,5,5,3,0
Mouctar Diakhaby,La Liga,DF,22.0,21,15,16.0,0,0,5,0
Bafodé Diakité,Ligue 1,DF,18.0,16,16,15.2,2,0,1,1
Abdou Diallo,Ligue 1,DF,23.0,16,14,13.3,0,1,4,0
Habib Diallo,Ligue 1,FW,24.0,26,26,24.4,12,3,2,1
Ibrahima Diallo,Ligue 1,MF,20.0,19,18,17.3,0,1,2,0
Moussa Diarra,Ligue 1,DF,18.0,1,1,1.0,0,0,0,0
Raphael Dias Belloli,Ligue 1,"MF,FW",22.0,22,20,18.8,5,3,4,0
Lucas Dias,Ligue 1,GK,20.0,4,3,3.5,0,0,0,0
Amadou Diawara,Serie A,MF,22.0,22,19,16.9,1,1,4,0
Brahim Díaz,La Liga,"FW,MF",19.0,6,0,0.7,0,0,1,0
Víctor Díaz,La Liga,DF,31.0,36,33,32.0,1,5,4,0
Bakaye Dibassy,Ligue 1,DF,29.0,22,22,20.8,2,0,5,1
Eric Dier,Premier League,"DF,MF",25.0,19,15,14.9,0,2,5,0
Lucas Digne,Premier League,DF,26.0,35,35,33.7,0,7,6,0
Virgil van Dijk,Premier League,DF,28.0,38,38,38.0,5,1,1,0
Mitchell Dijks,Serie A,DF,26.0,13,12,11.2,0,0,4,0
Javairô Dilrosun,Bundesliga,"MF,FW",21.0,23,16,14.5,4,2,2,0
Federico Dimarco,Serie A,DF,21.0,13,5,5.8,0,3,1,0
Federico Dimarco,Serie A,"DF,MF",21.0,3,0,0.3,0,0,0,0
Tristan Dingomé,Ligue 1,MF,28.0,15,12,9.9,0,1,1,0
Lois Diony,Ligue 1,FW,26.0,12,8,7.4,2,0,1,0
Issa Diop,Premier League,DF,22.0,32,31,30.7,3,1,8,0
Papakouli Diop,La Liga,MF,33.0,30,25,25.0,1,0,7,0
Assane Dioussé,Ligue 1,MF,21.0,4,1,1.3,0,0,1,0
Axel Disasi,Ligue 1,DF,21.0,27,27,27.0,1,0,3,0
Tiago Djaló,Ligue 1,DF,19.0,8,8,7.3,0,0,1,0
Djené,La Liga,DF,27.0,34,34,34.0,0,0,5,0
Moussa Djenepo,Premier League,"MF,DF",21.0,18,10,10.3,2,2,4,1
Koffi Djidji,Serie A,DF,26.0,17,9,9.5,0,0,0,0
Alexander Djiku,Ligue 1,"DF,MF",24.0,25,23,22.9,1,1,6,0
Berat Djimsiti,Serie A,DF,26.0,34,32,30.9,2,1,5,0
Naïs Djouahra,La Liga,FW,19.0,2,0,0.3,0,1,0,0
Marko Dmitrović,La Liga,GK,27.0,35,35,35.0,0,0,3,0
Matt Doherty,Premier League,DF,27.0,36,32,31.5,4,3,1,0
Kasper Dolberg,Ligue 1,FW,21.0,23,22,21.0,11,3,2,0
Keagan Dolly,Ligue 1,MF,26.0,6,1,1.6,0,0,1,0
Jaume Doménech,La Liga,GK,28.0,15,14,14.7,0,0,1,0
Nicolás Domínguez,Serie A,MF,21.0,16,7,7.8,0,1,1,0
