Player Name,League,Position,Age,Matches Played,Starts,90s Played,Goals,Assists,Yellow Cards,Red Cards
Dória,Ligue 1,DF,22.0,3,1,0.9,0,0,0,0
Niklas Dorsch,Bundesliga,MF,19.0,1,1,1.0,1,0,0,0
Gabriel Dos Santos,Ligue 1,FW,19.0,1,0,0.9,0,0,1,0
Mauro dos Santos,La Liga,DF,28.0,14,10,11.0,0,0,3,0
Mathieu Dossevi,Ligue 1,"FW,MF",29.0,30,30,27.9,1,10,2,0
Abdoulaye Doucouré,Premier League,MF,24.0,37,37,36.9,7,3,10,0
Cheick Doukouré,La Liga,MF,24.0,19,12,11.3,1,0,4,0
Mohamed Dräger,Bundesliga,"MF,FW",21.0,2,0,0.6,0,0,0,0
Aleksandar Dragović,Premier League,DF,26.0,11,7,8.5,0,0,2,0
Aleksandar Dragović,Bundesliga,DF,26.0,1,0,0.5,0,0,0,0
Bartłomiej Drągowski,Serie A,GK,19.0,3,1,2.4,0,0,0,0
Boukary Dramé,Serie A,"DF,MF",32.0,5,1,1.1,0,0,0,0
Julian Draxler,Ligue 1,"MF,FW",23.0,30,19,18.9,4,5,1,0
Danny Drinkwater,Premier League,MF,27.0,12,5,5.9,1,0,0,0
Josip Drmić,Bundesliga,FW,24.0,13,4,5.2,4,1,1,0
Rick van Drongelen,Bundesliga,DF,18.0,18,16,16.0,0,0,4,0
Óscar Duarte,La Liga,DF,28.0,11,11,11.0,0,0,1,0
Rubén Duarte,La Liga,DF,21.0,24,24,23.8,0,2,9,2
Leo Dubois,Ligue 1,DF,22.0,34,34,33.6,3,3,6,0
Martin Dúbravka,Premier League,GK,28.0,12,12,12.0,0,0,0,0
Ondrej Duda,Bundesliga,MF,22.0,17,9,8.3,1,0,3,0
Shane Duffy,Premier League,DF,25.0,37,37,36.6,0,1,8,0
Paul Dummett,Premier League,DF,25.0,20,19,17.8,0,0,1,0
Alfred Duncan,Serie A,MF,24.0,26,23,21.6,0,2,4,0
Lewis Dunk,Premier League,DF,25.0,38,38,38.0,1,1,7,0
Maxime Dupé,Ligue 1,GK,24.0,1,1,1.0,0,0,0,0
Jimmy Durmaz,Ligue 1,"MF,FW",28.0,20,12,11.4,3,3,5,0
Riza Durmisi,La Liga,"DF,MF",23.0,24,23,23.1,2,2,4,0
Hugo Duro,La Liga,FW,17.0,2,0,0.2,0,0,0,0
Noë Dussenne,Serie A,DF,25.0,1,0,0.9,0,0,1,0
Paulo Dybala,Serie A,"MF,FW",23.0,33,26,26.1,22,3,0,0
Nathan Dyer,Premier League,"MF,FW",29.0,24,16,14.5,0,0,2,0
Edin Džeko,Serie A,FW,31.0,36,33,33.5,16,3,6,0
Blerim Džemaili,Serie A,MF,31.0,15,14,13.3,1,0,4,0
Félix Eboa Eboa,Ligue 1,DF,20.0,23,16,16.9,1,0,2,0
Éder,Serie A,"FW,MF",30.0,29,4,8.9,3,0,4,0
Simone Edera,Serie A,FW,20.0,14,2,3.6,1,1,0,0
Ederson,Premier League,GK,23.0,36,36,35.5,0,0,1,0
Tom Edwards,Premier League,DF,18.0,6,6,5.3,0,0,0,0
Mandela Egbo,Bundesliga,MF,19.0,1,0,0.1,0,0,0,0
Johannes Eggestein,Bundesliga,"FW,MF",19.0,7,0,1.1,0,0,0,0
Maximilian Eggestein,Bundesliga,MF,20.0,33,31,29.9,2,3,3,0
Albin Ekdal,Bundesliga,MF,28.0,19,12,12.3,0,1,3,0
Josip Elez,Bundesliga,DF,23.0,11,9,8.6,0,0,1,0
Rob Elliot,Premier League,GK,31.0,16,16,16.0,0,0,0,0
Mohamed Elneny,Premier League,MF,25.0,13,11,9.6,0,1,3,1
Aritz Elustondo,La Liga,DF,23.0,19,18,17.7,3,2,1,0
Nico Elvedi,Bundesliga,DF,20.0,33,33,32.4,2,2,6,0
Rodrigo Ely,La Liga,DF,23.0,31,30,29.9,1,1,11,2
Breel Embolo,Bundesliga,"FW,MF",20.0,21,9,10.2,3,0,4,0
Youssef En-Nesyri,La Liga,FW,20.0,25,16,17.8,4,0,2,2
Sergi Enrich,La Liga,FW,27.0,19,14,14.8,3,1,2,0
Javier Eraso,La Liga,"MF,FW",27.0,34,31,28.1,4,3,4,0
Christian Eriksen,Premier League,"MF,FW",25.0,37,37,35.8,10,10,0,0
Gonzalo Escalante,La Liga,MF,24.0,28,16,17.5,1,0,3,0
Sergio Escudero,La Liga,DF,27.0,27,26,25.9,0,2,10,0
Bernardo Espinosa,La Liga,DF,28.0,34,32,31.9,0,3,7,0
Michael Esser,Bundesliga,GK,29.0,3,3,3.0,0,0,0,0
Alexander Esswein,Bundesliga,"FW,MF",27.0,16,6,6.9,2,1,0,0
Oghenekaro Etebo,La Liga,MF,21.0,14,14,13.5,0,0,3,0
Beñat Etxebarria,La Liga,MF,30.0,24,12,12.5,0,2,3,0
Xabier Etxeita,La Liga,DF,29.0,5,5,4.2,1,0,2,0
Jonny Evans,Premier League,DF,29.0,28,26,25.2,2,2,7,0
Franck Evina,Bundesliga,FW,17.0,2,2,1.2,0,0,0,0
Patrice Evra,Ligue 1,DF,36.0,4,4,3.9,0,0,2,0
Patrice Evra,Premier League,DF,36.0,5,3,2.5,0,0,0,0
Edu Expósito,La Liga,MF,20.0,3,0,1.1,0,0,1,0
Erik Expósito,La Liga,FW,21.0,10,4,5.3,1,0,0,0
Valentin Eysseric,Ligue 1,"FW,MF",25.0,1,1,1.0,0,0,0,0
Valentin Eysseric,Serie A,"FW,MF",25.0,21,8,7.8,1,1,2,0
Imoh Ezekiel,La Liga,"FW,MF",23.0,10,5,5.2,0,0,0,0
Marco Fabián,Bundesliga,"FW,MF",28.0,7,3,4.7,1,0,0,0
Łukasz Fabiański,Premier League,GK,32.0,38,38,38.0,0,0,0,0
Fabinho,Ligue 1,MF,23.0,34,34,34.0,7,3,8,0
Cesc Fàbregas,Premier League,MF,30.0,32,25,25.6,2,4,5,2
Ralf Fährmann,Bundesliga,GK,28.0,34,34,33.5,0,0,1,0
Fayçal Fajr,La Liga,"MF,FW",28.0,31,26,26.5,1,2,7,0
Radamel Falcao,Ligue 1,FW,31.0,26,25,23.6,18,2,1,0
Diego Falcinelli,Serie A,"FW,MF",26.0,12,3,4.9,0,0,0,0
Diego Falcinelli,Serie A,FW,26.0,20,15,14.6,2,1,2,0
Simon Falette,Bundesliga,DF,25.0,27,25,24.6,1,0,10,1
Simon Falette,Ligue 1,DF,25.0,1,1,1.0,0,0,0,0
Cesar Falletti,Serie A,"FW,MF",24.0,13,1,3.6,1,0,1,0
Iago Falque,Serie A,FW,27.0,37,34,31.3,12,8,2,0
Paolo Faragò,Serie A,"DF,MF",24.0,35,25,27.3,2,4,2,0
Imad Faraj,Ligue 1,"DF,MF",18.0,7,1,1.8,0,0,0,0
Davide Faraoni,Serie A,DF,25.0,28,18,19.5,2,4,3,0
Mohamed Fares,Serie A,"DF,MF",21.0,30,29,28.9,0,1,12,0
Diego Farias,Serie A,"FW,MF",27.0,28,14,17.9,1,4,4,0
Federico Fazio,Serie A,DF,30.0,34,32,32.5,2,1,6,0
Zouhair Feddal,La Liga,DF,28.0,15,14,14.0,3,0,7,0
Nabil Fekir,Ligue 1,"MF,FW",24.0,30,28,27.5,18,7,8,0
Felipe,Bundesliga,DF,30.0,6,6,5.1,0,0,0,0
Luiz Felipe,Serie A,DF,20.0,18,12,13.0,0,1,6,0
Ohis Felix Uduokhai,Bundesliga,DF,19.0,19,17,17.3,1,0,2,1
Marouane Fellaini,Premier League,MF,29.0,16,5,7.6,4,0,1,0
Kiko Femenía,Premier League,"DF,MF",26.0,23,19,19.0,1,1,2,0
Leroy Fer,Premier League,MF,27.0,20,15,15.5,1,1,5,0
Julien Féret,Ligue 1,MF,35.0,37,36,34.0,0,1,3,0
Edimilson Fernandes,Premier League,"MF,FW",21.0,14,9,9.4,0,1,1,0
Gelson Fernandes,Bundesliga,MF,30.0,19,12,11.5,0,0,4,0
Andrés Fernández,La Liga,GK,30.0,3,3,2.5,0,0,0,0
Augusto Fernández,La Liga,"MF,FW",31.0,5,1,1.2,0,0,1,0
Brian Fernández,Ligue 1,FW,22.0,7,0,1.4,0,0,0,0
Carlos Fernández,La Liga,FW,21.0,2,2,1.5,1,0,0,0
Enzo Fernández,La Liga,MF,22.0,2,1,0.8,0,0,0,0
Federico Fernández,Premier League,DF,28.0,30,30,29.7,1,1,5,0
Raúl Fernández,La Liga,GK,29.0,11,11,11.0,0,0,0,0
Fernandinho,Premier League,MF,32.0,34,33,32.0,5,3,7,0
Alex Ferrari,Serie A,DF,23.0,25,25,23.7,1,0,5,0
Jordan Ferri,Ligue 1,MF,25.0,24,4,7.1,0,0,4,0
Sam Field,Premier League,MF,19.0,10,7,6.0,1,0,3,0
Afonso Figueiredo,Ligue 1,"DF,FW",24.0,5,1,2.5,0,0,1,0
Gian Filippo Felicioli,Serie A,"FW,DF",19.0,6,2,3.1,0,0,1,0
Alfreð Finnbogason,Bundesliga,FW,28.0,22,22,20.2,12,3,2,0
Roberto Firmino,Premier League,FW,25.0,37,32,30.7,15,7,1,0
Junior Firpo,La Liga,"DF,MF",20.0,14,14,13.2,2,2,4,0
Viktor Fischer,Bundesliga,"FW,MF",23.0,10,3,3.7,0,0,1,0
Mathieu Flamini,La Liga,MF,33.0,8,6,5.3,0,0,2,2
Darren Fletcher,Premier League,MF,33.0,27,25,24.7,1,1,0,0
Sergio Floccari,Serie A,"FW,MF",35.0,20,9,9.8,3,0,0,0
Alessandro Florenzi,Serie A,DF,26.0,32,26,26.5,1,3,2,0
Phil Foden,Premier League,MF,17.0,5,0,0.5,0,1,0,0
Guessouma Fofana,Ligue 1,MF,24.0,16,7,8.3,0,0,3,1
Seko Fofana,Serie A,MF,22.0,27,22,20.8,3,0,4,1
Andreu Fontàs,La Liga,DF,27.0,12,9,9.8,0,1,2,0
José Fonte,Premier League,DF,33.0,8,8,7.6,0,1,0,0
Pablo Fornals,La Liga,"MF,FW",21.0,35,30,29.1,3,9,4,0
Emil Forsberg,Bundesliga,"MF,FW",25.0,21,15,15.2,2,2,0,1
Fraser Forster,Premier League,GK,29.0,20,20,20.0,0,0,0,0
Steven Fortes,Ligue 1,DF,25.0,2,1,1.7,0,0,1,0
Marco Fossati,Serie A,MF,24.0,17,11,12.2,0,0,5,0
Iver Fossum,Bundesliga,MF,21.0,19,13,14.5,1,1,0,0
Ben Foster,Premier League,GK,34.0,37,37,37.0,0,0,2,0
Timothy Fosu-Mensah,Premier League,DF,19.0,21,17,17.7,0,0,2,0
Dimitri Foulquier,Ligue 1,DF,24.0,16,13,13.8,0,2,2,0
Lilian Fournier,Ligue 1,MF,19.0,1,0,0.2,0,0,0,0
Raphael Framberger,Bundesliga,DF,21.0,9,7,7.7,0,0,3,0
Simon Francis,Premier League,DF,32.0,32,31,30.1,0,1,9,2
Mike Frantz,Bundesliga,MF,30.0,15,12,11.6,0,1,0,0
Ryan Fraser,Premier League,"MF,DF",23.0,26,23,22.3,5,3,0,0
Fabian Frei,Bundesliga,MF,28.0,11,10,8.9,1,0,1,0
Remo Freuler,Serie A,MF,25.0,35,33,33.4,5,2,4,1
Marco Friedl,Bundesliga,DF,19.0,1,0,0.5,0,0,0,0
Marco Friedl,Bundesliga,DF,19.0,9,6,6.7,0,0,0,0
Christian Fuchs,Premier League,DF,31.0,25,21,21.3,0,1,1,0
Javi Fuego,La Liga,MF,33.0,11,6,6.0,0,0,2,0
Javi Fuego,La Liga,MF,33.0,17,17,14.8,0,0,6,0
Chris Führich,Bundesliga,"MF,FW",19.0,2,1,1.1,0,0,0,0
Angelo Fulgini,Ligue 1,"MF,FW",20.0,29,16,17.0,3,4,4,0
Niclas Füllkrug,Bundesliga,FW,24.0,34,26,26.5,14,3,2,0
Jay Fulton,Premier League,MF,23.0,2,0,0.2,0,0,1,0
Ramiro Funes Mori,Premier League,"DF,MF",26.0,4,1,1.3,0,0,1,0
Manolo Gabbiadini,Premier League,"FW,MF",25.0,28,11,12.0,5,0,2,0
Gabi,La Liga,MF,34.0,34,25,26.2,0,0,8,0
Gabriel,La Liga,MF,23.0,29,28,26.3,5,2,6,0
Mijat Gaćinović,Bundesliga,MF,22.0,29,22,20.2,1,3,4,0
Roberto Gagliardini,Serie A,MF,23.0,30,23,22.1,0,0,8,0
Nicolás Gaitán,La Liga,"MF,FW",29.0,6,1,2.5,0,0,0,0
Milan Gajić,Ligue 1,DF,21.0,4,4,4.0,0,0,0,0
Serge Gakpé,Ligue 1,"FW,MF",30.0,29,23,20.6,3,1,1,0
Andrey Galabinov,Serie A,FW,28.0,20,12,12.5,3,1,2,0
Álex Gálvez,La Liga,DF,28.0,18,18,18.0,0,0,5,1
Álex Gálvez,La Liga,DF,28.0,4,4,4.0,1,0,1,0
Bruno Gama,La Liga,"FW,MF",29.0,6,1,1.3,0,0,1,0
Alessandro Gamberini,Serie A,DF,35.0,23,20,20.2,0,0,2,0
Kévin Gameiro,La Liga,FW,30.0,25,11,12.6,7,2,0,0
Jesús Gámez,Premier League,DF,32.0,2,1,1.1,0,0,0,0
Idrissa Gana Gueye,Premier League,MF,27.0,33,32,30.6,2,1,7,2
Ignatius Ganago,Ligue 1,"FW,MF",18.0,6,0,0.8,1,0,1,0
Najib Gandi,Ligue 1,"MF,FW",23.0,5,0,1.1,0,0,1,0
Ganso,La Liga,MF,27.0,8,7,5.7,2,1,0,0
Ezequiel Garay,La Liga,DF,30.0,24,23,22.5,0,0,5,0
Aleix García,La Liga,MF,20.0,20,7,9.6,1,0,3,0
Borja García,La Liga,"MF,FW",26.0,37,34,30.9,2,5,2,0
Dani García,La Liga,MF,27.0,32,32,30.8,0,1,14,0
David García,La Liga,DF,35.0,11,9,9.6,1,0,2,0
Javi García,La Liga,"MF,DF",30.0,32,27,26.7,1,0,7,0
Manu García,La Liga,MF,31.0,30,27,27.1,3,0,9,0
Raúl García,La Liga,DF,28.0,19,15,15.5,0,1,1,0
Raúl García,La Liga,"MF,FW",31.0,34,30,29.1,10,1,10,0
Samu García,La Liga,"MF,FW",27.0,7,2,2.0,0,1,1,1
Samu García,La Liga,"MF,FW",27.0,11,2,2.2,0,0,1,0
Sergio García,La Liga,"FW,MF",34.0,33,14,18.3,2,5,4,0
Ulisses Garcia,Bundesliga,DF,21.0,1,1,1.0,0,0,0,0
Luca Garritano,Serie A,"MF,FW",23.0,11,0,2.1,0,0,0,0
Bruno Gaspar,Serie A,DF,24.0,15,6,8.7,0,2,2,0
Mario Gaspar,La Liga,DF,26.0,32,31,31.2,2,3,6,0
Gianluca Gaudino,Serie A,MF,20.0,2,0,0.2,0,0,0,0
Dwight Gayle,Premier League,FW,26.0,35,23,21.8,6,3,3,0
Paulo Gazzaniga,Premier League,GK,25.0,1,1,1.0,0,0,0,0
Marcello Gazzola,Serie A,DF,32.0,9,9,8.2,0,0,1,0
Jean-Philippe Gbamin,Bundesliga,"MF,DF",21.0,30,29,28.8,1,3,4,0
David de Gea,Premier League,GK,26.0,37,37,37.0,0,0,0,0
Theodor Gebre Selassie,Bundesliga,"DF,MF",30.0,32,31,31.4,3,0,4,0
Dennis Geiger,Bundesliga,MF,19.0,21,20,17.6,2,1,9,0
Johannes Geis,La Liga,"DF,MF",23.0,14,7,7.6,0,1,0,0
Jérémy Gélin,Ligue 1,"DF,MF",20.0,28,25,25.7,0,1,2,0
Romain Genevois,Ligue 1,DF,29.0,24,22,20.1,0,1,4,1
Santiago Gentiletti,Serie A,DF,32.0,4,3,3.2,0,0,2,0
Christian Gentner,Bundesliga,MF,31.0,27,27,26.8,2,2,3,0
Yannick Gerhardt,Bundesliga,"DF,MF",23.0,17,12,13.6,1,1,1,0
Valère Germain,Ligue 1,FW,27.0,35,24,24.1,9,3,2,0
Gerson,Serie A,"MF,FW",20.0,24,8,10.1,2,1,1,0
Willem Geubbels,Ligue 1,FW,15.0,2,0,0.4,0,0,0,0
Yassine El Ghanassy,Ligue 1,"FW,MF",27.0,20,5,7.2,0,0,1,0
Anwar El Ghazi,Ligue 1,"FW,MF",22.0,27,19,18.3,4,4,2,0
Rachid Ghezzal,Ligue 1,"FW,MF",25.0,26,7,11.0,2,2,3,1
Faouzi Ghoulam,Serie A,DF,26.0,11,11,10.9,2,2,1,0
Emanuele Giaccherini,Serie A,"MF,FW",32.0,13,11,10.0,3,2,4,0
Emanuele Giaccherini,Serie A,FW,32.0,4,0,0.7,0,0,2,0
Niccolò Giannetti,Serie A,"FW,MF",26.0,8,3,3.3,0,0,3,0
Kieran Gibbs,Premier League,DF,27.0,33,32,31.4,0,1,3,0
Rafał Gikiewicz,Bundesliga,GK,29.0,2,1,1.7,0,0,0,0
Carles Gil,La Liga,"FW,MF",24.0,10,6,5.3,0,2,0,0
Nacho Gil,La Liga,"FW,MF",21.0,14,8,8.1,0,1,1,0
Nacho Gil,La Liga,"MF,FW",21.0,6,2,2.6,0,0,0,0
Guillaume Gillet,Ligue 1,MF,33.0,1,0,0.2,0,0,1,0
Dani Giménez,La Liga,GK,34.0,4,4,3.4,0,0,0,0
Daniel Ginczek,Bundesliga,"FW,MF",26.0,23,17,16.9,7,0,3,0
Matthias Ginter,Bundesliga,DF,23.0,34,34,34.0,5,2,2,0
Jimmy Giraudon,Ligue 1,DF,25.0,25,24,23.3,0,0,4,1
Thibault Giresse,Ligue 1,"MF,FW",36.0,3,0,0.3,0,0,0,0
Andrei Girotto,Ligue 1,MF,25.0,25,18,16.9,1,1,8,0
Olivier Giroud,Premier League,FW,30.0,16,1,4.3,4,1,0,0
Olivier Giroud,Premier League,FW,30.0,13,6,6.8,3,1,0,0
Kamil Glik,Ligue 1,DF,29.0,36,36,36.0,3,1,8,0
Serge Gnabry,Bundesliga,"FW,DF",22.0,22,20,16.7,10,5,0,0
Joris Gnagnon,Ligue 1,DF,20.0,36,32,32.4,2,2,3,0
Massimo Gobbi,Serie A,DF,36.0,24,23,22.8,0,2,3,0
Diego Godín,La Liga,DF,31.0,30,28,28.4,0,0,6,0
Edoardo Goldaniga,Serie A,DF,23.0,13,13,12.8,1,0,5,4
Connor Goldson,Premier League,DF,24.0,3,2,2.2,0,0,1,0
Pierluigi Gollini,Serie A,GK,22.0,7,7,6.9,0,0,0,0
André Gomes,La Liga,"MF,FW",24.0,16,6,7.1,0,0,1,0
Heurelho Gomes,Premier League,GK,36.0,24,24,23.6,0,0,0,0
Ibai Gómez,La Liga,"MF,FW",27.0,34,26,25.7,7,6,1,0
Joe Gomez,Premier League,DF,20.0,23,21,21.1,0,2,3,0
Mario Gómez,Bundesliga,FW,32.0,12,11,10.4,1,2,0,0
Mario Gómez,Bundesliga,FW,32.0,16,16,15.4,8,0,3,0
Maxi Gómez,La Liga,FW,20.0,36,35,34.0,17,4,12,0
Papu Gómez,Serie A,"FW,MF",29.0,33,31,30.6,6,8,2,0
Sergi Gómez,La Liga,DF,25.0,33,31,29.8,1,0,3,0
Sergio Gómez,Bundesliga,MF,16.0,2,0,0.1,0,0,0,0
Vicente Gómez,La Liga,MF,28.0,25,17,16.9,0,1,3,0
Alfred Gomis,Serie A,GK,23.0,26,25,25.1,0,0,0,0
Maxime Gonalons,Serie A,MF,28.0,16,12,12.2,0,1,2,0
Anthony Gonçalves,Ligue 1,"MF,FW",31.0,29,18,19.5,0,2,5,0
Vagner Gonçalves,Ligue 1,"FW,MF",21.0,4,1,1.2,0,0,0,0
Jérôme Gondorf,Bundesliga,"MF,FW",29.0,21,7,8.9,1,1,4,0
Adrián González,La Liga,MF,29.0,29,27,26.0,3,0,9,1
Álvaro González,La Liga,DF,27.0,33,32,32.2,0,2,14,2
Bruno González,La Liga,DF,27.0,20,17,17.1,0,2,5,0
Diego González,La Liga,DF,22.0,18,17,15.9,1,0,5,0
Fabio González,La Liga,MF,20.0,1,1,0.7,0,0,1,0
Giancarlo González,Serie A,DF,29.0,22,22,20.6,0,0,5,3
Mario González,La Liga,FW,21.0,2,0,0.2,0,0,0,0
Georges Gope-Fenepej,Ligue 1,"MF,FW",28.0,3,0,0.5,0,0,0,0
Leon Goretzka,Bundesliga,MF,22.0,26,21,22.0,4,2,3,0
Mathieu Gorgelin,Ligue 1,GK,26.0,4,4,4.0,0,0,0,0
Andoni Gorosabel,La Liga,DF,20.0,2,1,0.8,0,0,0,0
Robin Gosens,Serie A,"DF,MF",23.0,21,17,16.1,1,2,1,0
Dan Gosling,Premier League,MF,27.0,28,21,21.6,2,1,8,0
Mario Götze,Bundesliga,MF,25.0,23,19,17.8,2,3,1,0
Mohamed Gouaida,Bundesliga,MF,24.0,1,1,0.6,0,0,0,0
Prince-Désir Gouano,Ligue 1,DF,23.0,32,32,30.5,0,0,4,5
Lemouya Goudiaby,Ligue 1,DF,20.0,2,1,0.9,0,0,0,0
Amine Gouiri,Ligue 1,"FW,MF",17.0,7,0,0.9,0,0,0,0
Yoann Gourcuff,Ligue 1,"MF,FW",31.0,10,5,4.7,1,1,0,0
Jeffrey Gouweleeuw,Bundesliga,DF,26.0,27,27,26.5,0,0,4,0
Julio Gracia,La Liga,"FW,MF",19.0,2,0,0.3,0,0,0,0
Max Gradel,Ligue 1,"FW,MF",29.0,29,27,26.8,8,3,6,1
Samuel Grandsir,Ligue 1,"FW,MF",20.0,36,29,28.9,3,4,3,0
Álex Granell,La Liga,MF,28.0,34,33,31.6,1,5,11,0
Esteban Granero,La Liga,"MF,FW",30.0,25,11,13.7,1,3,5,0
Lee Grant,Premier League,GK,34.0,3,3,3.0,0,0,0,0
Alberto Grassi,Serie A,MF,22.0,28,26,25.0,3,0,3,0
Andrew Gravillon,Serie A,DF,19.0,2,1,0.9,0,0,0,0
Andre Gray,Premier League,FW,26.0,31,16,16.6,5,2,1,0
Demarai Gray,Premier League,"MF,FW",21.0,35,17,18.9,3,1,2,0
Michael Gregoritsch,Bundesliga,"MF,FW",23.0,32,30,28.1,13,3,3,0
Clément Grenier,Ligue 1,MF,26.0,15,14,13.4,5,3,2,0
Clément Grenier,Ligue 1,MF,26.0,1,0,0.1,0,0,0,0
Anto Grgić,Bundesliga,MF,20.0,1,0,0.1,0,0,0,0
Antoine Griezmann,La Liga,FW,26.0,32,30,27.9,19,9,7,1
Vincenzo Grifo,Bundesliga,"MF,FW",24.0,17,9,8.7,0,3,0,0
Florian Grillitsch,Bundesliga,MF,21.0,25,21,21.0,1,2,5,0
Jérémy Grimm,Ligue 1,MF,30.0,23,7,9.0,1,0,3,0
Pascal Groß,Premier League,"MF,FW",26.0,38,35,32.5,7,8,2,0
Marko Grujić,Premier League,MF,21.0,3,0,0.2,0,0,0,0
Vicente Guaita,La Liga,GK,30.0,33,33,33.0,0,0,1,0
Andrés Guardado,La Liga,MF,30.0,29,25,25.2,2,8,7,0
Karim Guédé,Bundesliga,FW,32.0,2,1,0.7,0,0,0,0
Gonçalo Guedes,La Liga,"MF,FW",20.0,33,27,27.1,5,7,2,0
Gonçalo Guedes,Ligue 1,FW,20.0,1,0,0.1,0,0,0,0
Ramiro Guerra,La Liga,MF,20.0,4,0,0.8,0,0,1,0
Raphaël Guerreiro,Bundesliga,"DF,MF",23.0,9,6,6.1,1,1,0,0
Francis Guerrero,La Liga,"DF,MF",21.0,14,10,11.0,1,0,2,0
John Guidetti,La Liga,FW,25.0,17,15,13.4,3,2,3,0
John Guidetti,La Liga,FW,25.0,8,0,1.3,0,0,0,0
Josuha Guilavogui,Bundesliga,MF,26.0,29,27,26.7,3,2,7,1
Frederic Guilbert,Ligue 1,"DF,MF",22.0,36,36,36.0,1,1,12,0
Guilherme,La Liga,MF,26.0,31,31,29.3,0,0,11,0
Guilherme,Serie A,"MF,FW",26.0,12,11,10.5,2,2,1,0
Baptiste Guillaume,Ligue 1,FW,22.0,16,3,5.1,1,1,3,0
Sehrou Guirassy,Bundesliga,FW,21.0,15,8,9.5,4,0,2,0
Péter Gulácsi,Bundesliga,GK,27.0,33,33,33.0,0,0,1,0
Manuel Gulde,Bundesliga,DF,26.0,17,17,17.0,1,0,1,0
Gerard Gumbau,La Liga,MF,22.0,25,16,16.0,1,0,8,0
İlkay Gündoğan,Premier League,MF,26.0,30,15,16.9,4,1,3,0
Christian Günter,Bundesliga,"DF,MF",24.0,34,34,34.0,1,4,2,0
Jon Guridi,La Liga,"MF,FW",22.0,4,0,0.6,0,0,0,0
Régis Gurtner,Ligue 1,GK,30.0,37,37,37.0,0,0,2,0
Samuel Gustafson,Serie A,"MF,FW",22.0,4,0,0.9,0,0,0,0
Luiz Gustavo,Ligue 1,"MF,DF",30.0,34,34,33.5,5,2,10,1
Alejandro Gutiérrez Mozo,La Liga,MF,22.0,1,0,0.5,0,0,0,0
Jonathan de Guzmán,Bundesliga,MF,29.0,16,12,12.1,0,3,2,0
Bright Gyamfi,Serie A,"DF,MF",21.0,9,2,3.6,0,0,1,0
Nicolas Haas,Serie A,MF,21.0,9,1,1.9,0,0,0,0
Janik Haberer,Bundesliga,"MF,FW",23.0,33,31,30.5,3,4,9,0
Hacen,La Liga,MF,19.0,2,1,0.9,0,0,0,0
Alexander Hack,Bundesliga,DF,23.0,15,14,14.3,1,0,2,0
Robin Hack,Bundesliga,"FW,DF",18.0,3,1,0.8,1,0,0,0
Munir El Haddadi,La Liga,FW,21.0,33,28,27.1,10,6,8,2
Oussama Haddadi,Ligue 1,DF,25.0,33,27,27.8,1,1,6,1
Florent Hadergjonaj,Premier League,"DF,MF",23.0,23,19,18.6,0,1,3,0
André Hahn,Bundesliga,"FW,MF",26.0,23,14,15.1,3,0,0,0
Massadio Haïdara,Premier League,"FW,MF",24.0,1,0,0.0,0,0,0,0
Oualid El Hajjam,Ligue 1,DF,26.0,26,24,24.4,1,1,6,0
Izet Hajrović,Bundesliga,"MF,FW",25.0,9,0,2.1,0,0,3,0
Achraf Hakimi,La Liga,DF,18.0,9,8,8.4,2,1,0,0
Alen Halilović,La Liga,"FW,MF",21.0,20,16,14.5,2,1,1,1
Sébastien Haller,Bundesliga,FW,23.0,31,26,26.1,9,4,2,0
Emil Hallfreðsson,Serie A,MF,33.0,19,8,8.5,0,0,5,0
Marcel Halstenberg,Bundesliga,DF,25.0,15,14,13.1,2,2,3,0
Ben Hamer,Premier League,GK,29.0,4,3,3.1,0,0,0,0
Romain Hamouma,Ligue 1,"FW,MF",30.0,29,22,20.5,5,3,4,0
Marek Hamšík,Serie A,MF,30.0,38,32,26.3,7,1,2,0
Samir Handanović,Serie A,GK,33.0,38,38,38.0,0,0,0,0
Tim Handwerker,Bundesliga,"DF,MF",19.0,11,3,4.4,0,1,0,0
Genki Haraguchi,Bundesliga,"MF,FW",26.0,7,2,2.3,0,0,2,1
Amine Harit,Bundesliga,"MF,FW",20.0,31,23,22.7,3,3,3,0
Martin Harnik,Bundesliga,"FW,MF",30.0,30,21,21.0,9,2,2,0
Rekeem Harper,Premier League,MF,17.0,1,0,0.2,0,0,0,0
Joe Hart,Premier League,GK,30.0,19,19,19.0,0,1,0,0
Makoto Hasebe,Bundesliga,"DF,MF",33.0,24,23,23.2,0,0,3,1
Hans Hateboer,Serie A,"DF,MF",23.0,33,26,26.6,0,1,3,0
Kai Havertz,Bundesliga,"MF,FW",18.0,30,22,23.8,3,8,3,0
Isaac Hayden,Premier League,MF,22.0,26,15,15.3,1,0,7,0
Eden Hazard,Premier League,"FW,MF",26.0,34,28,26.9,12,4,2,0
Thorgan Hazard,Bundesliga,"MF,FW",24.0,34,33,32.7,10,5,1,0
Tom Heaton,Premier League,GK,31.0,4,4,3.4,0,0,0,0
Jonas Hector,Bundesliga,"DF,MF",27.0,20,20,19.5,2,2,4,0
Michael Hefele,Premier League,DF,26.0,2,0,0.4,0,0,1,0
Ahmed Hegazi,Premier League,DF,26.0,38,38,37.6,2,0,4,0
Gauthier Hein,Ligue 1,"FW,MF",20.0,3,1,0.9,0,0,0,0
