Player Name,Players Dribbled Past,Dribbles into PA
Farid El Melali,10.0,4.0
Óscar Melendo,10.0,2.0
Gonzalo Melero,14.0,4.0
Arthur Melo,29.0,5.0
Pedro Mendes,7.0,1.0
Thiago Mendes,15.0,0.0
Brais Méndez,27.0,8.0
Édgar Méndez,12.0,4.0
Stiven Mendoza,29.0,8.0
Alexandre Mendy,9.0,8.0
Benjamin Mendy,24.0,4.0
Edouard Mendy,1.0,0.0
Ferland Mendy,55.0,13.0
Nampalys Mendy,2.0,0.0
Hamza Mendyl,28.0,4.0
Chris Mepham,3.0,1.0
Levent Mercan,3.0,0.0
Jorge Meré,0.0,0.0
Alex Meret,0.0,0.0
Fran Mérida,26.0,1.0
Mikel Merino,38.0,4.0
Sabin Merino,1.0,1.0
Yıldırım Mert Çetin,3.0,0.0
Dries Mertens,28.0,23.0
Roque Mesa,38.0,5.0
Lionel Messi,193.0,48.0
Thomas Meunier,11.0,7.0
Mexer,11.0,0.0
Max Meyer,4.0,3.0
Kingsley Michael,0.0,0.0
Míchel,18.0,3.0
Sven Michel,31.0,8.0
Miguel,4.0,3.0
Florian Miguel,16.0,7.0
Georges Mikautadze,0.0,0.0
Nikola Milenković,7.0,1.0
Arkadiusz Milik,15.0,7.0
Sergej Milinković-Savić,46.0,8.0
Éder Militão,1.0,0.0
Luka Milivojević,12.0,1.0
Vincenzo Millico,7.0,4.0
James Milner,10.0,1.0
Santi Mina,13.0,8.0
Yerry Mina,4.0,0.0
Takumi Minamino,4.0,1.0
Tyrone Mings,13.0,1.0
Jorge Miramón,22.0,5.0
Juan Miranda,3.0,2.0
Antonio Mirante,1.0,0.0
Simone Missiroli,26.0,5.0
Tyrick Mitchell,1.0,0.0
Stefan Mitrović,0.0,0.0
Maximilian Mittelstädt,19.0,10.0
Henrikh Mkhitaryan,2.0,1.0
Henrikh Mkhitaryan,21.0,9.0
Anthony Modeste,10.0,5.0
Luka Modrić,45.0,7.0
Kevin Möhwald,0.0,0.0
Niklas Moisander,14.0,1.0
Jorge Molina,25.0,14.0
Florent Mollet,15.0,8.0
Jon Moncayola,11.0,1.0
Gabriele Moncini,0.0,0.0
Thomas Monconduit,12.0,1.0
Nacho Monreal,1.0,2.0
Nacho Monreal,10.0,2.0
Joan Monterde Raygal,1.0,0.0
Ilario Monterisi,0.0,0.0
Ángel Montoro,6.0,5.0
Martín Montoya,19.0,9.0
Simon Moore,0.0,0.0
Aaron Mooy,39.0,9.0
Wesley Moraes,14.0,7.0
Alfredo Morales,23.0,1.0
Álvaro Morata,19.0,10.0
Jan Morávek,9.0,0.0
Steven Moreira,12.0,1.0
Jérémy Morel,7.0,2.0
Alberto Moreno,12.0,8.0
Álex Moreno,55.0,34.0
Gerard Moreno,63.0,21.0
Mateu Morey,4.0,0.0
Wes Morgan,2.0,0.0
Manu Morlanes,3.0,0.0
Raúl Moro,0.0,0.0
Loren Morón,22.0,8.0
Leonardo Morosini,1.0,0.0
Ravel Morrison,0.0,0.0
Victor Moses,12.0,10.0
Lebo Mothiba,20.0,10.0
Harold Moukoudi,10.0,0.0
Jessy Moulin,0.0,0.0
Mason Mount,49.0,28.0
Lucas Moura,75.0,18.0
Lys Mousset,37.0,14.0
Wesley Moustache,0.0,0.0
João Moutinho,23.0,0.0
Samuel Moutoussamy,10.0,2.0
Toni Moya,0.0,0.0
Javi Moyano,19.0,3.0
Nordi Mukiele,13.0,6.0
Benoît Mukinayi,6.0,1.0
Mert Müldür,26.0,10.0
Florian Müller,1.0,0.0
Thomas Müller,26.0,20.0
Marshall Munetsi,16.0,0.0
Iker Muniain,59.0,12.0
Aihen Muñoz,6.0,2.0
Javier Muñoz,0.0,0.0
Simone Muratore,1.0,0.0
Alessandro Murgia,13.0,2.0
Luis Muriel,33.0,29.0
Jeison Murillo,1.0,0.0
Jeison Murillo,3.0,1.0
Glenn Murray,1.0,2.0
Nicola Murru,30.0,2.0
Mateo Musacchio,3.0,1.0
Torben Müsel,0.0,0.0
Jamal Musiala,0.0,0.0
Juan Musso,1.0,0.0
Shkodran Mustafi,2.0,0.0
Yoshinori Mutō,6.0,1.0
Yvon Mvogo,1.0,0.0
Phillipp Mwene,2.0,1.0
Obite N'Dicka,22.0,3.0
Kévin N'Doram,25.0,1.0
Abdallah N'dour,1.0,1.0
Ferris N'Goma,2.0,0.0
Nathan N'Goumou,0.0,0.0
Georges-Kévin N'Koudou,0.0,1.0
Stanley N'Soki,29.0,0.0
Nacho,15.0,3.0
Nacho,1.0,0.0
Radja Nainggolan,44.0,9.0
Marvelous Nakamba,16.0,0.0
Naldo,3.0,0.0
Nahitan Nández,56.0,13.0
Matija Nastasić,0.0,1.0
Marc Navarro,2.0,1.0
Ximo Navarro,15.0,0.0
Jesús Navas,48.0,42.0
Keylor Navas,0.0,0.0
Raúl Navas,5.0,0.0
Michel Ndary Adopo,0.0,0.0
Papa Ndiaga Yade,0.0,0.0
Wilfred Ndidi,25.0,0.0
Emanuele Ndoj,18.0,4.0
Tanguy Ndombele,38.0,2.0
Reiss Nelson,17.0,5.0
Ilija Nestorovski,11.0,4.0
Neto,0.0,0.0
Pedro Neto,38.0,16.0
Manuel Neuer,2.0,0.0
Florian Neuhaus,52.0,9.0
Carlos Neva,6.0,0.0
Rúben Neves,27.0,0.0
Neymar,94.0,18.0
Jeremy Ngakia,8.0,1.0
Jessic Ngankam,1.0,1.0
Muzinga Ngonda,4.0,2.0
Opa Nguette,95.0,14.0
Moussa Niakhate,4.0,2.0
Ibrahima Niane,27.0,4.0
M'Baye Niang,21.0,8.0
Cheikh Niasse,0.0,0.0
Oumar Niasse,1.0,0.0
Moritz Nicolas,0.0,0.0
Florian Niederlechner,40.0,18.0
Saúl Ñíguez,25.0,5.0
Casimir Ninga,18.0,6.0
Fernando Niño,2.0,2.0
Timothée Nkada,4.0,2.0
Eddie Nketiah,11.0,5.0
Nicolas Nkoulou,10.0,0.0
Christopher Nkunku,60.0,19.0
Lukas Nmecha,6.0,1.0
Mark Noble,32.0,5.0
Nolito,12.0,15.0
Nolito,1.0,4.0
Arnaud Nordin,28.0,13.0
Håvard Nordtveit,6.0,2.0
Oliver Norwood,15.0,1.0
Alexander Nübel,0.0,0.0
Kasim Nuhu,11.0,0.0
Unai Núñez,7.0,0.0
Bram Nuytinck,4.0,0.0
Gerzino Nyamsi,1.0,0.0
Ørjan Nyland,0.0,0.0
Allan Nyom,16.0,3.0
Steven Nzonzi,2.0,0.0
Jack O'Connell,8.0,2.0
Michael Obafemi,20.0,9.0
Pedro Obiang,20.0,0.0
Jan Oblak,1.0,0.0
Rafael Obrador,0.0,0.0
Lucas Ocampos,97.0,47.0
Bastian Oczipka,44.0,15.0
Álvaro Odriozola,10.0,4.0
Álvaro Odriozola,3.0,2.0
Kelvin Ofori,0.0,0.0
Angelo Ogbonna,2.0,0.0
Stefano Okaka,48.0,20.0
Kwasi Okyere Wriedt,1.0,0.0
Lucas Olaza,16.0,3.0
Oier Olazábal,0.0,0.0
Christian Oliva,1.0,0.0
Kiko Olivas,12.0,0.0
Cauly Oliveira Souza,22.0,4.0
Paulo Oliveira,3.0,0.0
Mathías Olivera,22.0,5.0
Maximiliano Olivera,0.0,0.0
Marco Olivieri,1.0,1.0
Dani Olmo,11.0,7.0
Robin Olsen,0.0,0.0
Kenneth Omeruo,3.0,0.0
Jean Onana,0.0,0.0
Karim Onisiwo,59.0,11.0
Javier Ontiveros,30.0,21.0
Henry Onyekuru,5.0,4.0
Nicholas Opoku,1.0,0.0
Nicholas Opoku,4.0,1.0
Willi Orban,4.0,0.0
Fabián Orellana,76.0,32.0
Divock Origi,13.0,12.0
Aimar Oroz,0.0,0.0
Riccardo Orsolini,83.0,38.0
Yuya Osako,24.0,8.0
Ben Osborn,3.0,1.0
Victor Osimhen,17.0,19.0
David Ospina,0.0,0.0
Nicolás Otamendi,3.0,0.0
Otávio,16.0,1.0
Paulo Otávio,9.0,5.0
Abou Ouattara,0.0,0.0
Remi Oudin,10.0,3.0
Remi Oudin,15.0,8.0
Alexandre Oukidja,2.0,0.0
Zinédine Ould Khaled,1.0,0.0
Adam Ounas,43.0,12.0
Reece Oxford,0.0,0.0
Alex Oxlade-Chamberlain,36.0,6.0
Mikel Oyarzabal,62.0,12.0
Ambroise Oyongo,26.0,1.0
Mesut Özil,23.0,3.0
Levin Öztunalı,41.0,15.0
Pablo,6.0,0.0
Fernando Pacheco,0.0,0.0
Jon Pacheco,1.0,0.0
Gonçalo Paciência,28.0,11.0
Daniele Padelli,0.0,0.0
Marko Pajač,9.0,5.0
Vincent Pajot,1.0,0.0
Vincent Pajot,3.0,2.0
Rodrigo Palacio,41.0,23.0
Exequiel Palacios,3.0,0.0
Sergi Palencia,5.0,0.0
Nicolas Pallois,16.0,0.0
Emerson Palmieri,16.0,11.0
Alberto Paloschi,4.0,4.0
Alberto Paloschi,4.0,2.0
Martin Palumbo,0.0,0.0
Goran Pandev,32.0,9.0
Jonathan Panzo,0.0,0.0
Sokratis Papastathopoulos,5.0,0.0
Andrea Papetti,12.0,0.0
Lucas Paquetá,29.0,4.0
Gaëtan Paquiez,14.0,2.0
Rubén Pardo,0.0,0.0
Leandro Paredes,13.0,0.0
Daniel Parejo,42.0,4.0
Michael Parensen,3.0,0.0
Miquel Parera,0.0,0.0
Marco Parolo,6.0,0.0
Troy Parrott,0.0,0.0
Thomas Partey,48.0,4.0
Mario Pašalić,23.0,11.0
Javier Pastore,16.0,6.0
Patric,7.0,1.0
Rui Patrício,0.0,0.0
Paulinho,14.0,4.0
Paulino,2.0,0.0
Gabriel Paulista,6.0,0.0
Benjamin Pavard,18.0,4.0
Jiří Pavlenka,0.0,0.0
Mateo Pavlović,0.0,0.0
Leonardo Pavoletti,0.0,0.0
Dimitri Payet,66.0,20.0
Nehuén Paz,0.0,0.0
Nehuén Paz,1.0,0.0
Giampaolo Pazzini,3.0,1.0
Mads Pedersen,2.0,1.0
Alfonso Pedraza,23.0,13.0
Marc Pedraza,1.0,0.0
Pedro,17.0,11.0
Pedro,0.0,1.0
João Pedro,3.0,0.0
João Pedro,33.0,11.0
Pedrosa,24.0,6.0
Daouda Peeters,0.0,0.0
Gianluca Pegolo,0.0,0.0
Peter Pekarík,8.0,1.0
Yohann Pelé,0.0,0.0
Lorenzo Pellegrini,32.0,13.0
Luca Pellegrini,33.0,14.0
Théo Pellenard,4.0,1.0
Andy Pelmard,4.0,0.0
Federico Peluso,7.0,1.0
Rubén Peña,26.0,6.0
Philipp Pentke,0.0,0.0
Nicolas Pépé,77.0,28.0
Luis Perea,0.0,0.0
Victor Perea,5.0,4.0
Mathias Pereira Lage,22.0,8.0
Andreas Pereira,23.0,15.0
Ricardo Pereira,63.0,19.0
Gastón Pereiro,5.0,6.0
Bruno Peres,10.0,7.0
Roberto Pereyra,28.0,9.0
Ayoze Pérez,47.0,21.0
Carles Pérez,11.0,11.0
Carles Pérez,13.0,8.0
Iñigo Pérez,9.0,1.0
Juan Pérez,0.0,0.0
Kike Pérez,6.0,3.0
Lucas Pérez,22.0,20.0
Rubén Pérez,11.0,1.0
Samuel Pérez,0.0,0.0
Mattia Perin,0.0,0.0
Ivan Perišić,12.0,24.0
Diego Perotti,27.0,20.0
Romain Perraud,18.0,4.0
Loïc Perrin,4.0,1.0
Lucas Perrin,2.0,0.0
Pavao Pervan,0.0,0.0
Matteo Pessina,29.0,6.0
Andrea Petagna,60.0,25.0
Nils Petersen,10.0,8.0
Danijel Petković,0.0,0.0
Denis Petrić,0.0,0.0
Jacopo Petriccione,20.0,4.0
Germán Pezzella,3.0,0.0
Giuseppe Pezzella,1.0,0.0
Giuseppe Pezzella,12.0,3.0
Rayan Philippe,0.0,0.0
Romain Philippoteaux,36.0,11.0
Krzysztof Piątek,11.0,6.0
Krzysztof Piątek,18.0,7.0
Pablo Piatti,0.0,1.0
Cristiano Piccini,3.0,0.0
Stefano Piccinini,0.0,0.0
Roberto Piccoli,0.0,0.0
Jordan Pickford,0.0,0.0
Jérémy Pied,7.0,1.0
Ronaël Pierre-Gabriel,10.0,1.0
Brandon Pierrick,2.0,0.0
Erik Pieters,6.0,3.0
Tomás Pina Isla,10.0,0.0
Andrea Pinamonti,21.0,14.0
Simone Pinna,0.0,0.0
Carlo Pinsoglio,0.0,0.0
Pipa,5.0,5.0
Gerard Piqué,9.0,0.0
Lorenzo Pirola,0.0,0.0
Fabio Pisacane,3.0,0.0
Łukasz Piszczek,15.0,3.0
Claudio Pizarro,3.0,0.0
Miralem Pjanić,16.0,3.0
Óscar Plano,11.0,6.0
Marvin Plattenhardt,5.0,1.0
Alassane Pléa,49.0,27.0
Thomas Pledl,2.0,1.0
Daniel Podence,10.0,1.0
Paul Pogba,25.0,7.0
Joel Pohjanpalo,0.0,0.0
Andrea Poli,22.0,4.0
Matteo Politano,18.0,14.0
Matteo Politano,8.0,9.0
Sebastian Polter,3.0,4.0
Marin Pongračić,10.0,0.0
Pere Pons,7.0,3.0
Nick Pope,0.0,0.0
Pedro Porro,12.0,2.0
Francisco Portillo,9.0,1.0
Portu,10.0,19.0
Stefan Posch,11.0,1.0
Sergio Postigo,5.0,0.0
Florent Poulolo,0.0,0.0
Yussuf Poulsen,13.0,4.0
Maxime Poundjé,0.0,0.0
Darío Poveda,0.0,0.0
Alejandro Pozo Pozo,16.0,4.0
Alejandro Pozo Pozo,0.0,1.0
Percy Prado,0.0,0.0
Dennis Praet,18.0,1.0
Abdón Prats,2.0,1.0
Sanjin Prcić,2.0,0.0
Nicolas de Préville,43.0,13.0
Sebastian Prödl,0.0,0.0
Kai Pröger,71.0,27.0
Grischa Prömel,8.0,2.0
Davy Pröpper,41.0,8.0
Antonio Puertas,63.0,18.0
Riqui Puig,15.0,1.0
Teemu Pukki,28.0,37.0
Erick Pulgar,14.0,2.0
Christian Pulisic,57.0,39.0
Ignacio Pussetto,2.0,0.0
Ignacio Pussetto,10.0,5.0
Fabio Quagliarella,14.0,6.0
Robin Quaison,43.0,14.0
Domingos Quina,1.0,0.0
Quini,6.0,1.0
Xavi Quintillà,4.0,2.0
Quique,3.0,3.0
Adrien Rabiot,37.0,11.0
Nemanja Radoja,30.0,1.0
Nemanja Radonjić,35.0,18.0
Ivan Radovanović,8.0,2.0
Ionuț Radu,1.0,0.0
Ștefan Radu,16.0,1.0
Boris Radunović,0.0,0.0
Rafael,15.0,1.0
Rafael,0.0,0.0
Raffael,4.0,0.0
Rafinha,5.0,2.0
Rafinha,57.0,8.0
Daniele Ragatzu,12.0,4.0
Baba Rahman,0.0,0.0
Antonio Raillo,2.0,0.0
Predrag Rajković,0.0,0.0
Ivan Rakitić,10.0,3.0
Benito Raman,20.0,17.0
Gastón Ramírez,42.0,6.0
Sandro Ramírez,22.0,7.0
Iván Ramis,3.0,0.0
Adrián Ramos,0.0,0.0
Sergio Ramos,12.0,1.0
Aaron Ramsdale,0.0,0.0
Aaron Ramsey,16.0,6.0
Darren Randolph,0.0,0.0
Luca Ranieri,4.0,0.0
Andrea Ranocchia,1.0,0.0
Tobias Raschl,0.0,0.0
Marcus Rashford,77.0,31.0
Milot Rashica,68.0,33.0
Giacomo Raspadori,5.0,3.0
Raúl,1.0,0.0
Ante Rebić,1.0,3.0
Ante Rebić,36.0,33.0
Arkadiusz Reca,34.0,14.0
Recio,18.0,1.0
Daishawn Redan,2.0,0.0
Nathan Redmond,98.0,47.0
Fabian Reese,3.0,0.0
Vasco Regini,0.0,0.0
Vasco Regini,0.0,0.0
Sergio Reguilón,48.0,20.0
Ken Reichel,2.0,1.0
Manolo Reina,0.0,0.0
Pepe Reina,0.0,0.0
Pepe Reina,0.0,0.0
Jeff Reine-Adélaïde,34.0,3.0
Jeff Reine-Adélaïde,7.0,0.0
Karim Rekik,4.0,0.0
Álex Remiro,1.0,0.0
Loïc Rémy,16.0,5.0
Panagiotis Retsos,1.0,0.0
Marco Reus,32.0,9.0
Elvis Rexhbeçaj,7.0,1.0
Gio Reyna,20.0,4.0
Baptiste Reynet,0.0,0.0
Nico Ribaudo,5.0,1.0
Franck Ribéry,62.0,28.0
Davide Riccardi,0.0,0.0
Declan Rice,43.0,6.0
Chris Richards,0.0,0.0
Richarlison,70.0,39.0
Marco Richter,59.0,13.0
Diego Rico,23.0,2.0
Sergio Rico,1.0,0.0
Jaïro Riedewald,11.0,1.0
Emiliano Rigoni,17.0,6.0
Tomás Rincón,40.0,8.0
Luis Rioja,25.0,5.0
Renaud Ripart,28.0,3.0
Rodrigo Riquelme,0.0,0.0
Andrea Rispoli,6.0,3.0
Marcel Risse,1.0,1.0
Mihailo Ristić,6.0,3.0
Matt Ritchie,12.0,1.0
Marlon Ritter,2.0,1.0
Cristian Rivera,2.0,1.0
Maxence Rivera,3.0,1.0
Rober,2.0,0.0
Roberto,0.0,0.0
Roberto,0.0,0.0
Sergi Roberto,16.0,8.0
Patrick Roberts,3.0,0.0
Andrew Robertson,30.0,16.0
Callum Robinson,9.0,6.0
Jack Robinson,2.0,0.0
Joel Robles,0.0,0.0
Marc Roca,17.0,3.0
Rubén Rochina,46.0,3.0
Sebastian Rode,15.0,4.0
Rodri,26.0,1.0
Rodrigo,22.0,17.0
Kévin Rodrigues,40.0,8.0
Kévin Rodrigues,0.0,0.0
Óscar Rodríguez Arnaiz,48.0,10.0
Ángel Rodríguez,16.0,11.0
Dani Rodríguez,56.0,8.0
Guido Rodríguez,12.0,1.0
James Rodríguez,0.0,1.0
Jay Rodriguez,22.0,9.0
Mario Rodriguez,0.0,0.0
Ricardo Rodríguez,0.0,0.0
Rodrygo,26.0,23.0
Jack Rodwell,0.0,0.0
Marko Rog,62.0,11.0
Agustín Rogel,1.0,0.0
Rogério,16.0,3.0
Marcos Rojo,0.0,0.0
Filippo Romagna,2.0,0.0
Alessio Romagnoli,4.0,1.0
Alaixys Romao,18.0,1.0
Cristian Romero,14.0,1.0
Luka Romero,0.0,0.0
Oriol Romeu,13.0,0.0
Rômulo,30.0,7.0
Rômulo,1.0,0.0
Cristiano Ronaldo,60.0,57.0
Facundo Roncaglia,16.0,2.0
Valentin Rongier,25.0,9.0
Valentin Rongier,5.0,3.0
Marten de Roon,12.0,2.0
Roberto Rosales,12.0,4.0
Antonio Rosati,0.0,0.0
Danny Rose,14.0,1.0
Danny Rose,3.0,0.0
Luca Rossettini,1.0,0.0
Francesco Rossi,0.0,0.0
Jérôme Roussillon,44.0,15.0
Nolan Roux,6.0,1.0
Nicolò Rovella,0.0,0.0
Amir Rrahmani,14.0,1.0
Rubén,2.0,0.0
Waldo Rubio,23.0,13.0
Antonio Rüdiger,0.0,0.0
Sebastian Rudy,18.0,3.0
Stéphane Ruffier,0.0,0.0
Dion Ruffo Luci,0.0,0.0
Daniele Rugani,0.0,0.0
Mário Rui,28.0,5.0
Aitor Ruibal,37.0,12.0
Fabián Ruiz Peña,31.0,16.0
Gerónimo Rulli,0.0,0.0
Lukas Rupp,9.0,0.0
Lukas Rupp,5.0,3.0
Mathew Ryan,0.0,0.0
Julian Ryerson,6.0,2.0
Frederik Rønnow,0.0,0.0
João Victor Santos Sá,40.0,21.0
Roli Pereira de Sa,0.0,0.0
Youssouf Sabaly,14.0,6.0
Stefano Sabelli,29.0,3.0
Abdelhamid Sabiri,35.0,1.0
Marcel Sabitzer,26.0,11.0
Ihsan Sacko,2.0,0.0
Alexis Saelemaekers,5.0,7.0
Jorge Sáenz,0.0,0.0
Nuri Şahin,11.0,0.0
Wesley Saïd,32.0,9.0
Allan Saint-Maximin,106.0,37.0
Théo Sainte-Luce,0.0,0.0
Borja Sainz,13.0,5.0
Romain Saïss,8.0,0.0
Bukayo Saka,31.0,19.0
Hiroki Sakai,13.0,7.0
Mamadou Sakho,5.0,0.0
Jacopo Sala,10.0,1.0
Mohamed Salah,70.0,54.0
Bartosz Salamon,0.0,0.0
Eddy Salcedo,10.0,10.0
William Saliba,11.0,0.0
Yannis Salibur,2.0,3.0
Romain Salin,0.0,0.0
Mohammed Salisu,5.0,0.0
Roland Sallai,29.0,7.0
Lazar Samardzic,2.0,0.0
Diadie Samassékou,14.0,1.0
Mbwana Samatta,9.0,2.0
Mama Samba Baldé,38.0,20.0
Junior Sambia,8.0,1.0
Frédéric Sammaritano,6.0,4.0
Fede San Emeterio,2.0,0.0
Mikel San José,0.0,0.0
Antonio Sanabria,26.0,11.0
Oihan Sancet,17.0,0.0
Renato Sanches,50.0,8.0
Renato Sanches,0.0,0.0
Alexis Sánchez,29.0,10.0
Carlos Sánchez,1.0,0.0
Davinson Sánchez,8.0,0.0
Germán Sánchez,0.0,0.0
Javi Sánchez,1.0,0.0
Manuel Sánchez,4.0,0.0
Víctor Sánchez,13.0,5.0
Jadon Sancho,100.0,47.0
Alex Sandro,32.0,7.0
Leroy Sané,0.0,0.0
Salif Sané,12.0,0.0
Luca Sangalli,6.0,1.0
Ibrahim Sangaré,38.0,2.0
Oier Sanjurjo,7.0,3.0
Yaya Sanogo,4.0,3.0
Morgan Sanson,51.0,15.0
Nicola Sansone,52.0,29.0
Baptiste Santamaria,42.0,7.0
Federico Santander,11.0,6.0
Davide Santon,13.0,2.0
Samir Santos,4.0,1.0
Riccardo Saponara,4.0,2.0
Riccardo Saponara,22.0,24.0
Ivan Šaponjić,0.0,0.0
Pablo Sarabia,11.0,11.0
Marcelo Saracchi,6.0,1.0
Josh Sargent,16.0,3.0
Bouna Sarr,56.0,8.0
Ismaila Sarr,56.0,34.0
Malang Sarr,4.0,0.0
Sidy Sarr,12.0,0.0
Joan Sastre Vanrell,2.0,5.0
Téji Savanier,31.0,2.0
Stefan Savić,4.0,0.0
Fabian Schär,16.0,2.0
Louis Schaub,23.0,7.0
Ezequiel Schelotto,6.0,1.0
Patrik Schick,24.0,6.0
Julian Schieber,0.0,0.0
Kingsley Schindler,12.0,3.0
Xaver Schlager,25.0,8.0
Keven Schlotterbeck,6.0,0.0
Nico Schlotterbeck,4.0,2.0
Jeffrey Schlupp,14.0,7.0
Kasper Schmeichel,0.0,0.0
Marcel Schmelzer,0.0,0.0
Jonathan Schmid,14.0,10.0
Manuel Schmiedebach,0.0,0.0
Benno Schmitz,3.0,1.0
Morgan Schneiderlin,3.0,0.0
Lasse Schöne,42.0,2.0
Sebastian Schonlau,9.0,0.0
Alessandro Schöpf,28.0,4.0
Jerdy Schouten,26.0,1.0
Markus Schubert,0.0,0.0
Nico Schulz,6.0,7.0
Alexander Schwolow,0.0,0.0
Matteo Scozzarella,8.0,0.0
Aleksandar Sedlar,4.0,0.0
Davie Selke,8.0,5.0
Davie Selke,4.0,5.0
Matz Sels,0.0,0.0
Ken Sema,52.0,23.0
Nélson Semedo,46.0,17.0
Alessandro Semprini,5.0,0.0
Josep Señé,4.0,1.0
Stefano Sensi,15.0,5.0
Luigi Sepe,0.0,0.0
Suat Serdar,49.0,7.0
Ryan Sessegnon,2.0,2.0
Salva Sevilla,11.0,3.0
Yevhen Shakhov,18.0,0.0
Xherdan Shaqiri,2.0,0.0
Billy Sharp,13.0,4.0
Luke Shaw,25.0,7.0
Khiry Shelton,2.0,0.0
Jonjo Shelvey,21.0,6.0
Gen Shoji,0.0,0.0
Djibril Sidibé,16.0,4.0
Kalidou Sidibé,1.0,0.0
Sidnei,8.0,2.0
Theoson Siebatcheu,6.0,4.0
Kaj Sierhuis,0.0,0.0
Gylfi Sigurðsson,26.0,7.0
Luca Siligardi,7.0,2.0
Adrien Silva,18.0,2.0
André Silva,20.0,12.0
André Silva,1.0,0.0
Bernardo Silva,45.0,40.0
David Silva,35.0,25.0
Gabriel Silva,0.0,0.0
Jonathan Silva,20.0,4.0
Matheus Pereira da Silva,6.0,1.0
Rui Silva,1.0,0.0
Thiago Silva,4.0,0.0
Marco Silvestri,1.0,0.0
Mohamed Simakan,24.0,2.0
Giovanni Simeone,35.0,20.0
Moses Simon,62.0,44.0
Unai Simón,0.0,0.0
Jack Simpson,2.0,0.0
Sarpreet Singh,0.0,0.0
Wilfried Singo,4.0,4.0
Daley Sinkgraven,10.0,2.0
Dimitris Siovas,9.0,0.0
Salvatore Sirigu,1.0,0.0
Ibrahima Sissoko,17.0,4.0
Moussa Sissoko,46.0,10.0
Sambou Sissoko,0.0,0.0
Pione Sisto,21.0,7.0
Antonio Sivera,0.0,0.0
Ellyes Skhiri,32.0,3.0
Oliver Skipp,2.0,0.0
Łukasz Skorupski,0.0,0.0
Andreas Skov Olsen,17.0,10.0
Robert Skov,47.0,26.0
Simon Skrabb,2.0,0.0
Milan Škriniar,10.0,1.0
Steven Skrzybski,8.0,4.0
Petar Škuletić,0.0,0.0
Islam Slimani,14.0,9.0
William Smallbone,2.0,1.0
Chris Smalling,7.0,1.0
Dennis Smarsch,0.0,0.0
Adam Smith,30.0,7.0
Emile Smith-Rowe,1.0,0.0
Fyodor Smolov,12.0,11.0
Robert Snodgrass,16.0,20.0
Cédric Soares,2.0,0.0
Cédric Soares,3.0,1.0
Rafa Soares,1.0,0.0
Lasse Sobiech,0.0,0.0
Marcel Sobottka,4.0,0.0
Rubén Sobrino,4.0,3.0
Dominic Solanke,31.0,9.0
Roberto Soldado,16.0,7.0
Carlos Soler,20.0,5.0
Oumar Solet,0.0,0.0
Yann Sommer,1.0,0.0
Kévin Soni,0.0,0.0
David Soria,0.0,0.0
Bruno Soriano,2.0,0.0
Juan Soriano,0.0,0.0
Roberto Soriano,29.0,11.0
Riccardo Sottil,19.0,12.0
Tomáš Souček,2.0,1.0
Adama Soumaoro,2.0,0.0
Adama Soumaoro,0.0,0.0
Boubakary Soumaré,20.0,1.0
Bryan Soumaré,11.0,0.0
Arnaud Souquet,29.0,3.0
Djibril Sow,14.0,4.0
Çağlar Söyüncü,19.0,0.0
Nikolas Špalek,14.0,8.0
Leonardo Spinazzola,27.0,37.0
Marco Sportiello,0.0,0.0
Mattia Sprocati,10.0,6.0
Bassem Srarfi,1.0,3.0
Dennis Srbeny,1.0,0.0
Dennis Srbeny,16.0,2.0
Jerry St. Juste,9.0,0.0
Jack Stacey,19.0,7.0
Kostas Stafylidis,5.0,0.0
Benjamin Stambouli,4.0,0.0
Junior Stanislas,14.0,6.0
Niklas Stark,5.0,1.0
Jed Steer,0.0,0.0
Renato Steffen,35.0,11.0
Zack Steffen,0.0,0.0
Dale Stephens,10.0,0.0
Jack Stephens,8.0,1.0
Mariusz Stępiński,4.0,3.0
Raheem Sterling,67.0,67.0
Enda Stevens,64.0,20.0
Marco Stiepermann,22.0,8.0
Lars Stindl,15.0,4.0
Kevin Stöger,24.0,5.0
Vlatko Stojanovski,1.0,1.0
John Stones,4.0,0.0
Thomas Strakosha,1.0,0.0
Tobias Strobl,5.0,0.0
Christian Strohdiek,1.0,0.0
Kevin Strootman,3.0,1.0
Jens Stryger Larsen,23.0,8.0
Stefano Sturaro,18.0,3.0
Damián Suárez,25.0,2.0
Denis Suárez,60.0,19.0
Luis Suárez,26.0,14.0
Mathías Suárez,0.0,0.0
Neven Subotić,3.0,0.0
Isaac Success,2.0,2.0
Marek Suchý,1.0,0.0
Niklas Süle,2.0,0.0
Ki Sung-yueng,3.0,0.0
Ki Sung-yueng,0.0,0.0
Stoppila Sunzu,3.0,0.0
Andrew Surman,1.0,0.0
Sam Surridge,1.0,0.0
Suso,20.0,6.0
Suso,33.0,16.0
Bosko Sutalo,3.0,0.0
Markus Suttner,5.0,2.0
Mattias Svanberg,13.0,9.0
Issiaga Sylla,29.0,5.0
Moussa Sylla,0.0,0.0
Eddy Sylvestre,2.0,0.0
Ádám Szalai,14.0,4.0
Wojciech Szczęsny,0.0,0.0
Andrea Tabanelli,15.0,5.0
Tachi,0.0,0.0
Panagiotis Tachtsidis,25.0,1.0
Jonathan Tah,14.0,0.0
Flavien Tait,20.0,6.0
Mahdi Talal,0.0,0.0
