Player Name,League,Position,Age,Matches Played,Starts,90s Played,Goals,Assists,Yellow Cards,Red Cards
Demeaco Duhaney,Premier League,DF,19.0,1,1,0.5,0,0,0,0
Paul Dummett,Premier League,DF,26.0,26,21,22.1,0,0,1,0
Alfred Duncan,Serie A,MF,25.0,26,21,20.5,4,4,7,1
Lewis Dunk,Premier League,DF,26.0,36,36,35.0,2,1,6,1
Maxime Dupé,Ligue 1,GK,25.0,11,10,10.4,0,0,1,0
Erik Durm,Premier League,DF,26.0,28,21,22.8,0,1,0,0
Jimmy Durmaz,Ligue 1,"MF,FW",29.0,36,21,21.1,4,1,5,0
Riza Durmisi,Serie A,"DF,MF",24.0,10,2,3.6,0,1,4,0
Hugo Duro,La Liga,"MF,FW",18.0,11,5,4.6,0,0,0,0
Raphael Dwamena,La Liga,FW,22.0,12,1,2.5,0,1,0,0
Paulo Dybala,Serie A,"FW,MF",24.0,30,24,23.7,5,4,2,0
Edin Džeko,Serie A,FW,32.0,33,28,28.7,9,6,9,0
Blerim Džemaili,Serie A,MF,32.0,28,20,19.4,1,1,4,0
Félix Eboa Eboa,Ligue 1,DF,21.0,27,27,27.0,3,0,5,0
Dennis Eckert,La Liga,FW,21.0,9,1,2.4,0,0,0,0
Bruno Ecuele Manga,Premier League,DF,30.0,38,37,37.5,0,1,0,0
Simone Edera,Serie A,"FW,MF",21.0,3,1,0.9,0,0,0,0
Simone Edera,Serie A,FW,21.0,4,3,2.2,0,0,1,0
Ederson,Premier League,GK,24.0,38,38,38.0,0,1,2,0
Johannes Eggestein,Bundesliga,"FW,MF",20.0,23,12,12.4,4,1,0,0
Maximilian Eggestein,Bundesliga,MF,21.0,34,34,33.9,5,4,4,0
Albin Ekdal,Serie A,MF,29.0,32,30,29.4,0,0,6,0
Josip Elez,Bundesliga,DF,24.0,10,7,7.2,0,0,1,0
Harvey Elliot,Premier League,MF,15.0,2,0,0.2,0,0,0,0
Mohamed Elneny,Premier League,MF,26.0,8,5,4.2,0,0,0,0
Aritz Elustondo,La Liga,DF,24.0,27,24,25.0,1,0,5,0
Gorka Elustondo,La Liga,MF,31.0,5,3,3.2,0,0,1,0
Nico Elvedi,Bundesliga,DF,21.0,30,30,29.1,2,1,1,0
Rodrigo Ely,La Liga,DF,24.0,5,5,4.8,0,0,1,0
Mohamed Elyounoussi,Premier League,"MF,FW",23.0,16,8,8.8,0,0,0,0
Adri Embarba,La Liga,"FW,MF",26.0,36,27,25.4,5,6,5,1
Breel Embolo,Bundesliga,FW,21.0,20,15,14.9,5,1,4,0
Emerson,La Liga,DF,19.0,6,4,3.5,0,0,1,0
Youssef En-Nesyri,La Liga,FW,21.0,31,22,23.4,9,2,7,0
Björn Engels,Ligue 1,DF,23.0,33,33,33.0,1,1,4,0
Sergi Enrich,La Liga,FW,28.0,35,30,28.7,7,4,4,0
Javier Eraso,La Liga,"MF,FW",28.0,13,9,7.0,0,0,2,0
Christian Eriksen,Premier League,"MF,FW",26.0,35,30,30.8,8,12,3,0
Patrick Erras,Bundesliga,MF,23.0,19,13,13.6,0,1,1,0
Gonzalo Escalante,La Liga,MF,25.0,32,18,19.9,4,1,6,0
Sergio Escudero,La Liga,"DF,MF",28.0,21,18,17.2,0,1,8,1
Bernardo Espinosa,La Liga,DF,29.0,31,31,30.3,1,1,6,2
Michael Esser,Bundesliga,GK,30.0,32,32,32.0,0,0,3,0
Alexander Esswein,Bundesliga,"FW,MF",28.0,17,15,13.9,0,0,3,0
Neil Etheridge,Premier League,GK,28.0,38,38,38.0,0,0,2,0
Beñat Etxebarria,La Liga,MF,31.0,27,25,22.6,1,2,8,0
Xabier Etxeita,La Liga,DF,30.0,31,30,29.7,4,0,10,0
Lucas Evangelista,Ligue 1,"FW,MF",23.0,14,9,8.0,1,0,0,0
Jonny Evans,Premier League,DF,30.0,24,21,22.2,1,0,2,0
Ewerton,Bundesliga,DF,29.0,18,15,14.9,0,0,2,0
Valentin Eysseric,Serie A,"FW,MF",26.0,8,4,4.0,0,1,1,0
Valentin Eysseric,Ligue 1,"MF,FW",26.0,5,3,2.3,1,0,1,0
Marco Fabián,Bundesliga,FW,29.0,1,1,0.7,0,0,0,0
Łukasz Fabiański,Premier League,GK,33.0,38,38,38.0,0,0,0,0
Fabinho,Premier League,MF,24.0,28,21,22.4,1,2,6,0
Fábio,Ligue 1,DF,28.0,20,15,14.2,0,2,4,1
Cesc Fàbregas,Premier League,MF,31.0,6,1,2.0,0,0,1,0
Cesc Fàbregas,Ligue 1,MF,31.0,13,12,10.7,1,0,2,0
Fabricio,Premier League,GK,30.0,2,2,2.0,0,0,0,0
Ralf Fährmann,Bundesliga,GK,29.0,17,16,16.3,0,0,0,0
Romain Faivre,Ligue 1,"MF,FW",20.0,1,1,1.0,0,0,1,0
Fayçal Fajr,Ligue 1,MF,29.0,36,36,36.0,5,4,6,0
Radamel Falcao,Ligue 1,FW,32.0,33,29,28.4,15,2,10,0
Diego Falcinelli,Serie A,FW,27.0,16,8,7.8,0,1,0,0
Simon Falette,Bundesliga,DF,26.0,7,7,6.7,0,0,0,0
Iago Falque,Serie A,"FW,MF",28.0,26,19,17.9,6,4,1,0
Paolo Faragò,Serie A,"MF,DF",25.0,26,17,18.9,1,1,8,1
Mohamed Fares,Serie A,"DF,MF",22.0,35,32,32.8,3,0,12,0
Diego Farias,Serie A,FW,28.0,16,16,13.3,4,4,1,0
Diego Farias,Serie A,FW,28.0,16,7,7.8,3,0,3,0
Andrea Favilli,Serie A,"FW,MF",21.0,6,0,1.9,0,2,0,0
Federico Fazio,Serie A,DF,31.0,34,31,31.2,5,0,6,0
Zouhair Feddal,La Liga,DF,29.0,21,19,18.9,1,1,7,0
Nabil Fekir,Ligue 1,MF,25.0,29,24,22.1,9,7,5,0
Yassin Fekir,Ligue 1,FW,21.0,1,0,0.1,0,0,0,0
Felipe,Bundesliga,DF,31.0,17,14,12.2,2,0,5,1
Luiz Felipe,Serie A,DF,21.0,17,15,14.3,1,1,4,0
Ohis Felix Uduokhai,Bundesliga,DF,20.0,11,2,2.7,0,0,2,0
Marouane Fellaini,Premier League,MF,30.0,14,6,8.4,0,1,1,0
Kiko Femenía,Premier League,DF,27.0,29,22,22.8,1,1,1,0
Edimilson Fernandes,Serie A,MF,22.0,29,23,21.9,2,0,9,1
Gelson Fernandes,Bundesliga,MF,31.0,28,28,24.7,1,0,10,1
Aitor Fernández,La Liga,GK,27.0,16,16,16.0,0,0,0,0
Andrés Fernández,La Liga,GK,31.0,6,6,6.0,0,0,2,0
Borja Fernández,La Liga,"MF,DF",37.0,19,10,9.3,0,0,4,0
Federico Fernández,Premier League,DF,29.0,19,17,16.5,0,1,2,0
Joaquín Fernández,La Liga,"DF,MF",22.0,13,9,9.3,1,0,2,0
Fernandinho,Premier League,MF,33.0,29,27,26.4,1,3,5,0
Juan Ferney Otero,Ligue 1,"FW,MF",23.0,33,24,24.2,2,2,1,0
Alex Ferrari,Serie A,DF,24.0,6,6,6.0,0,0,2,0
David Ferreiro,La Liga,"FW,MF",30.0,35,23,25.3,1,3,5,0
Facundo Ferreyra,La Liga,"FW,MF",27.0,9,1,2.3,1,0,2,0
Jordan Ferri,Ligue 1,MF,26.0,24,21,20.8,2,1,5,0
Jordan Ferri,Ligue 1,MF,26.0,4,1,1.3,0,0,0,0
Oliver Fink,Bundesliga,MF,36.0,18,13,11.7,3,0,4,0
Alfreð Finnbogason,Bundesliga,FW,29.0,18,17,14.8,10,1,2,0
Roberto Firmino,Premier League,"FW,MF",26.0,34,31,29.0,12,6,0,0
Junior Firpo,La Liga,"DF,MF",21.0,24,22,21.5,3,4,7,0
Mathieu Flamini,La Liga,MF,34.0,10,4,5.0,0,0,5,0
Mark Flekken,Bundesliga,GK,25.0,1,1,1.0,0,0,0,0
Sergio Floccari,Serie A,FW,36.0,20,11,10.8,3,1,3,0
Alessandro Florenzi,Serie A,"DF,FW",27.0,29,24,24.2,3,2,5,1
Phil Foden,Premier League,MF,18.0,13,3,3.7,1,0,0,0
Guessouma Fofana,Ligue 1,MF,25.0,3,2,2.1,0,0,1,0
Guessouma Fofana,Ligue 1,MF,25.0,10,4,5.3,0,0,2,0
Seko Fofana,Serie A,MF,23.0,31,31,29.3,2,4,5,0
Wesley Fofana,Ligue 1,DF,17.0,2,1,1.8,0,0,0,0
Youssouf Fofana,Ligue 1,MF,19.0,17,10,10.1,2,1,0,0
Thomas Foket,Ligue 1,DF,23.0,32,32,32.0,0,0,7,0
Thomas Fontaine,Ligue 1,"DF,MF",27.0,7,4,4.7,0,1,1,0
José Fonte,Ligue 1,DF,34.0,36,36,34.6,3,1,5,1
Rui Fonte,Ligue 1,FW,28.0,18,5,7.0,1,0,1,0
Pablo Fornals,La Liga,"MF,FW",22.0,35,28,27.5,2,3,4,0
Emil Forsberg,Bundesliga,"MF,FW",26.0,20,14,13.9,4,7,0,0
Fraser Forster,Premier League,GK,30.0,1,1,1.0,0,0,0,0
Steven Fortes,Ligue 1,DF,26.0,3,1,1.5,0,0,0,0
Iver Fossum,Bundesliga,"MF,FW",22.0,9,5,5.1,0,0,0,0
Ben Foster,Premier League,GK,35.0,38,38,38.0,0,0,1,0
Timothy Fosu-Mensah,Premier League,DF,20.0,12,10,8.8,0,0,3,0
Dimitri Foulquier,La Liga,"MF,FW",25.0,25,23,20.0,3,2,7,0
Juan Foyth,Premier League,DF,20.0,12,10,9.9,1,0,3,1
Raphael Framberger,Bundesliga,"DF,MF",22.0,7,6,6.1,0,0,2,0
Simon Francis,Premier League,DF,33.0,17,13,13.7,0,2,1,0
Mike Frantz,Bundesliga,"MF,FW",31.0,31,29,24.6,2,1,2,0
Ryan Fraser,Premier League,"MF,FW",24.0,38,35,35.2,7,14,2,0
Pierluigi Frattali,Serie A,GK,32.0,1,1,1.0,0,0,0,0
Fred,Premier League,MF,25.0,17,13,11.6,1,1,2,0
Ryan Fredericks,Premier League,DF,25.0,15,12,12.1,1,0,5,0
Remo Freuler,Serie A,MF,26.0,35,35,33.6,2,6,4,0
Nicolas Frey,Serie A,DF,34.0,5,3,2.5,0,0,0,0
Marco Friedl,Bundesliga,DF,20.0,7,5,5.3,0,0,3,0
Alexander Fuchs,Bundesliga,MF,21.0,9,8,7.3,1,0,3,0
Christian Fuchs,Premier League,DF,32.0,3,2,2.3,0,0,0,0
Javi Fuego,La Liga,MF,34.0,5,3,2.6,0,0,1,0
Angelo Fulgini,Ligue 1,"MF,FW",21.0,31,18,18.2,4,1,1,0
Niclas Füllkrug,Bundesliga,FW,25.0,14,13,12.4,2,1,1,0
Ramiro Funes Mori,La Liga,"DF,MF",27.0,31,29,29.2,2,1,15,0
Manolo Gabbiadini,Premier League,"FW,MF",26.0,12,4,5.3,1,0,0,0
Manolo Gabbiadini,Serie A,FW,26.0,18,8,9.0,4,2,5,0
Mijat Gaćinović,Bundesliga,MF,23.0,29,16,18.1,0,1,3,0
Gianluca Gaetano,Serie A,FW,18.0,2,0,0.1,0,0,0,0
Roberto Gagliardini,Serie A,MF,24.0,19,13,12.1,5,0,4,0
Riccardo Gagliolo,Serie A,DF,28.0,34,34,33.8,0,2,7,0
Milan Gajić,Ligue 1,DF,22.0,1,1,1.0,0,0,0,0
Javi Galán,La Liga,"DF,MF",23.0,16,16,16.0,0,2,7,0
Sam Gallagher,Premier League,FW,22.0,4,0,0.4,0,0,0,0
Álex Gallar,La Liga,"MF,FW",26.0,25,10,11.2,4,1,2,0
Enric Gallego,La Liga,FW,31.0,19,17,17.1,5,1,4,0
Álex Gálvez,La Liga,DF,29.0,17,17,15.7,1,0,6,0
Kévin Gameiro,La Liga,FW,31.0,33,16,17.9,6,1,1,0
Idrissa Gana Gueye,Premier League,MF,28.0,33,32,31.4,0,2,6,0
Ignatius Ganago,Ligue 1,FW,19.0,20,9,11.5,2,0,1,0
Cristian Ganea,La Liga,MF,26.0,1,1,0.5,0,0,0,0
Ganso,Ligue 1,"MF,FW",28.0,12,5,5.8,0,2,0,0
Ezequiel Garay,La Liga,DF,31.0,24,24,23.7,2,0,4,0
Borja Garcés,La Liga,"FW,MF",18.0,1,0,0.2,1,0,0,0
Alberto García,La Liga,GK,33.0,17,17,17.0,0,0,1,0
Aleix García,La Liga,MF,21.0,31,20,18.5,2,1,1,0
Álvaro García,La Liga,"FW,MF",25.0,35,17,19.6,4,2,3,0
Borja García,La Liga,"FW,MF",27.0,33,30,29.2,1,3,0,1
Dani García,La Liga,MF,28.0,29,29,27.5,0,1,13,0
Javi García,La Liga,"DF,MF",31.0,13,6,5.8,0,0,0,1
Manu García,La Liga,MF,32.0,34,25,25.9,2,1,6,0
Manu García,Ligue 1,MF,20.0,31,21,20.5,0,4,2,1
Raúl García,La Liga,DF,29.0,5,4,4.2,0,0,1,0
Raúl García,La Liga,DF,29.0,10,10,9.4,0,1,1,0
Raúl García,La Liga,"MF,FW",32.0,33,27,26.3,9,3,12,0
Sergio García,La Liga,"FW,MF",35.0,29,17,16.5,2,1,3,0
James Garner,Premier League,MF,17.0,1,0,0.0,0,0,0,0
Mario Gaspar,La Liga,DF,27.0,31,30,28.9,1,2,17,1
Paulo Gazzaniga,Premier League,GK,26.0,3,3,3.0,0,0,0,0
Marcello Gazzola,Serie A,"DF,MF",33.0,20,9,10.2,1,0,3,0
Jean-Philippe Gbamin,Bundesliga,MF,22.0,31,30,29.7,2,1,3,0
David de Gea,Premier League,GK,27.0,38,38,38.0,0,0,1,0
Theodor Gebre Selassie,Bundesliga,DF,31.0,32,32,31.3,3,2,2,0
Dennis Geiger,Bundesliga,"MF,FW",20.0,4,2,2.7,0,1,1,0
Jérémy Gélin,Ligue 1,"DF,MF",21.0,22,12,14.2,0,0,3,1
Romain Genevois,Ligue 1,DF,30.0,6,5,4.0,0,0,0,0
Christian Gentner,Bundesliga,MF,32.0,29,24,22.4,0,5,3,0
Yannick Gerhardt,Bundesliga,MF,24.0,30,28,27.3,2,2,2,0
Valère Germain,Ligue 1,FW,28.0,36,23,24.1,8,2,1,0
Gerson,Serie A,"MF,FW",21.0,36,27,27.0,3,3,9,0
Gervinho,Serie A,FW,31.0,30,27,25.6,11,2,3,0
Willem Geubbels,Ligue 1,MF,16.0,1,0,0.1,0,0,0,0
Lamine Ghezali,Ligue 1,"FW,MF",19.0,6,0,0.5,1,0,1,0
Rachid Ghezzal,Premier League,"FW,MF",26.0,19,8,8.3,1,0,3,0
Paolo Ghiglione,Serie A,"MF,DF",21.0,9,6,5.7,1,0,4,0
Saman Ghoddos,Ligue 1,"FW,MF",24.0,27,20,20.3,4,4,4,0
Faouzi Ghoulam,Serie A,DF,27.0,16,12,12.8,1,3,2,0
Emanuele Giaccherini,Serie A,"MF,FW",33.0,26,22,22.3,3,1,8,0
Morgan Gibbs-White,Premier League,"MF,FW",18.0,26,5,7.4,0,1,1,0
Ben Gibson,Premier League,DF,25.0,1,1,0.7,1,0,1,0
Fabian Giefer,Bundesliga,GK,28.0,4,4,4.0,0,0,0,0
Niko Gießelmann,Bundesliga,DF,26.0,30,29,28.8,0,3,2,0
Daniel Ginczek,Bundesliga,FW,27.0,24,12,14.2,6,2,4,0
Matthias Ginter,Bundesliga,DF,24.0,27,27,26.4,2,0,2,0
Andrei Girotto,Ligue 1,MF,26.0,20,18,16.4,2,0,6,3
Olivier Giroud,Premier League,FW,31.0,27,7,9.4,2,4,1,0
Kamil Glik,Ligue 1,DF,30.0,33,33,33.0,1,0,10,0
Serge Gnabry,Bundesliga,"FW,MF",23.0,30,21,19.6,10,5,0,0
Joris Gnagnon,La Liga,"DF,MF",21.0,7,4,5.0,0,0,2,0
Eddy Gnahoré,Ligue 1,MF,24.0,34,24,24.9,4,2,4,2
Massimo Gobbi,Serie A,DF,37.0,16,13,13.1,0,1,3,0
Kevin Goden,Bundesliga,"DF,FW",19.0,5,3,3.0,0,0,1,0
Diego Godín,La Liga,DF,32.0,30,28,27.9,3,1,6,0
Mauro Goicoechea,Ligue 1,GK,30.0,8,7,7.9,0,0,0,0
Edoardo Goldaniga,Serie A,DF,24.0,29,29,29.0,1,1,6,0
Pierluigi Gollini,Serie A,GK,23.0,20,20,20.0,0,0,1,0
Aleksandr Golovin,Ligue 1,"MF,FW",22.0,30,27,25.4,3,3,7,1
André Gomes,Premier League,MF,25.0,27,24,22.0,1,1,7,0
Angel Gomes,Premier League,"MF,FW",17.0,2,0,0.3,0,0,0,0
Ibai Gómez,La Liga,FW,28.0,14,6,6.4,0,2,0,0
Ibai Gómez,La Liga,"MF,FW",28.0,18,17,16.1,3,2,0,0
Joe Gomez,Premier League,DF,21.0,16,12,11.8,0,0,2,0
Mario Gómez,Bundesliga,FW,33.0,31,25,24.6,7,2,4,1
Maxi Gómez,La Liga,FW,21.0,35,33,32.9,13,5,6,1
Moi Gómez,La Liga,MF,24.0,36,35,33.9,2,7,3,0
Papu Gómez,Serie A,"MF,FW",30.0,35,34,32.2,7,11,5,0
Sergi Gómez,La Liga,DF,26.0,32,31,30.7,0,0,1,0
Alfred Gomis,Serie A,GK,24.0,20,19,19.2,0,0,0,0
Maxime Gonalons,La Liga,MF,29.0,10,5,6.0,0,0,0,0
Anthony Gonçalves,Ligue 1,"MF,FW",32.0,18,12,11.8,5,2,3,0
Jérôme Gondorf,Bundesliga,"MF,FW",30.0,25,13,14.4,2,2,3,0
Álvaro González,La Liga,DF,28.0,33,33,32.9,1,2,17,2
Bruno González,La Liga,DF,28.0,23,18,18.9,0,1,7,1
Cristo González,La Liga,FW,20.0,1,0,0.5,0,0,0,0
Giancarlo González,Serie A,DF,30.0,12,8,8.3,0,1,2,0
Nicolás González,Bundesliga,"FW,MF",20.0,30,23,24.0,2,3,2,1
Jon Gorenc Stanković,Premier League,"MF,DF",22.0,11,9,7.9,1,0,2,0
Leon Goretzka,Bundesliga,MF,23.0,30,23,22.5,8,4,3,0
Mathieu Gorgelin,Ligue 1,GK,27.0,4,4,4.0,0,0,0,0
Mirko Gori,Serie A,MF,25.0,10,2,3.7,0,0,3,0
Andoni Gorosabel,La Liga,DF,21.0,7,6,5.1,0,0,0,0
Robin Gosens,Serie A,"DF,MF",24.0,28,23,21.6,3,2,2,0
Dan Gosling,Premier League,MF,28.0,25,19,19.3,2,1,8,0
Felix Götze,Bundesliga,MF,20.0,6,0,1.4,1,0,0,0
Mario Götze,Bundesliga,"FW,MF",26.0,26,19,18.6,7,7,0,0
Prince-Désir Gouano,Ligue 1,DF,24.0,30,30,29.1,1,0,2,0
Yoann Gourcuff,Ligue 1,"MF,FW",32.0,8,0,1.5,0,0,0,0
Jeffrey Gouweleeuw,Bundesliga,DF,27.0,25,24,23.2,0,2,4,0
Paolo Gozzi Iweru,Serie A,DF,17.0,1,1,1.0,0,0,0,0
Max Gradel,Ligue 1,"FW,MF",30.0,36,36,36.0,11,5,6,0
Jonathan Gradit,Ligue 1,DF,25.0,24,23,22.3,0,0,1,0
Samuel Grandsir,Ligue 1,"FW,MF",21.0,8,2,2.6,0,0,0,1
Samuel Grandsir,Ligue 1,"FW,MF",21.0,12,4,5.2,0,1,1,1
Álex Granell,La Liga,"MF,DF",29.0,32,26,26.6,0,4,5,0
Esteban Granero,La Liga,MF,31.0,28,24,22.4,3,1,11,0
Karlan Grant,Premier League,"FW,MF",20.0,13,9,9.7,3,0,0,0
Alberto Grassi,Serie A,MF,23.0,7,5,5.1,0,0,0,0
Andre Gray,Premier League,FW,27.0,29,13,15.2,7,2,2,0
Demarai Gray,Premier League,"FW,MF",22.0,34,23,22.1,4,1,2,0
Mason Greenwood,Premier League,FW,16.0,3,1,1.3,0,0,0,0
Michael Gregoritsch,Bundesliga,"MF,FW",24.0,32,28,27.6,6,2,4,0
Clément Grenier,Ligue 1,MF,27.0,33,29,29.6,2,5,6,0
Antoine Griezmann,La Liga,FW,27.0,37,37,35.5,15,8,5,0
Vincenzo Grifo,Bundesliga,"MF,FW",25.0,7,3,3.7,1,2,0,0
Vincenzo Grifo,Bundesliga,"MF,FW",25.0,16,16,15.9,6,3,1,0
Florian Grillitsch,Bundesliga,MF,22.0,30,27,26.6,0,3,8,0
Jérémy Grimm,Ligue 1,MF,31.0,5,2,1.9,0,0,2,0
Pascal Groß,Premier League,MF,27.0,25,24,20.7,3,3,1,0
Sergej Grubac,Serie A,"FW,MF",18.0,3,2,1.7,0,0,1,0
Marko Grujić,Bundesliga,MF,22.0,22,20,19.8,5,1,5,0
Vicente Guaita,Premier League,GK,31.0,20,20,19.5,0,0,2,0
Andrés Guardado,La Liga,"MF,DF",31.0,31,27,25.9,0,4,8,0
Sergi Guardiola,La Liga,FW,27.0,17,17,16.8,3,1,0,0
Sergi Guardiola,La Liga,"MF,FW",27.0,3,0,0.3,0,0,0,0
Metehan Güçlü,Ligue 1,FW,19.0,1,0,0.2,1,0,0,0
Gonçalo Guedes,La Liga,"MF,FW",21.0,25,18,16.3,5,3,2,0
Mattéo Guendouzi,Premier League,MF,19.0,33,23,23.9,0,0,9,0
Javi Guerra,La Liga,"FW,MF",36.0,8,1,2.6,0,1,0,0
Raphaël Guerreiro,Bundesliga,"FW,DF",24.0,23,17,17.0,2,6,2,0
Francis Guerrero,La Liga,"DF,MF",22.0,22,22,19.8,0,1,2,0
Guido Guerrieri,Serie A,GK,22.0,1,1,1.0,0,0,0,0
Ander Guevara,La Liga,MF,21.0,1,1,1.0,0,0,0,0
Makhtar Gueye,Ligue 1,"FW,MF",20.0,5,0,0.6,1,1,0,0
John Guidetti,La Liga,FW,26.0,22,6,7.0,2,1,2,0
Josuha Guilavogui,Bundesliga,MF,27.0,19,18,17.4,2,1,5,0
Frederic Guilbert,Ligue 1,DF,23.0,34,33,32.4,1,2,10,1
Baptiste Guillaume,Ligue 1,FW,23.0,24,15,13.1,2,1,4,0
Sehrou Guirassy,Ligue 1,FW,22.0,13,13,12.3,3,1,0,1
Péter Gulácsi,Bundesliga,GK,28.0,33,33,32.5,0,0,0,0
Manuel Gulde,Bundesliga,DF,27.0,21,20,19.0,1,0,3,0
Gerard Gumbau,La Liga,MF,23.0,16,13,13.3,1,1,6,1
İlkay Gündoğan,Premier League,MF,27.0,31,23,23.7,6,3,3,0
Angus Gunn,Premier League,GK,22.0,12,12,12.0,0,0,0,0
Aron Gunnarsson,Premier League,MF,29.0,28,27,25.2,1,1,5,0
Christian Günter,Bundesliga,DF,25.0,32,32,32.0,0,5,4,1
Koray Günter,Serie A,DF,23.0,14,8,9.3,0,0,1,0
Serdar Gürler,La Liga,"FW,MF",26.0,13,5,5.4,0,1,2,0
Ahmet Gürleyen,Bundesliga,DF,19.0,1,0,0.1,0,0,0,0
Régis Gurtner,Ligue 1,GK,31.0,38,38,38.0,0,0,4,0
Gorka Guruzeta,La Liga,"FW,MF",21.0,6,0,0.6,0,0,0,0
Luiz Gustavo,Ligue 1,"MF,DF",31.0,30,26,27.1,2,0,8,0
Jonathan de Guzmán,Bundesliga,MF,30.0,28,17,17.4,3,6,4,0
Janik Haberer,Bundesliga,"MF,FW",24.0,27,26,26.0,1,3,5,1
Hacen,La Liga,FW,20.0,1,0,0.0,0,0,0,0
Alexander Hack,Bundesliga,DF,24.0,14,11,11.3,1,1,1,0
Munir El Haddadi,La Liga,FW,22.0,7,1,1.7,1,1,0,0
Munir El Haddadi,La Liga,"FW,MF",22.0,16,12,11.6,5,1,2,0
Oussama Haddadi,Ligue 1,"DF,MF",26.0,32,30,29.7,2,2,6,1
Florent Hadergjonaj,Premier League,"DF,MF",24.0,24,19,20.5,0,0,1,0
Benjamin Hadžić,Bundesliga,"FW,MF",19.0,3,0,0.3,0,1,0,0
André Hahn,Bundesliga,"FW,MF",27.0,28,21,22.8,4,4,7,0
Amadou Haidara,Bundesliga,MF,20.0,9,4,4.2,1,0,1,0
Oualid El Hajjam,Ligue 1,"DF,MF",27.0,11,6,6.0,0,0,1,0
Achraf Hakimi,Bundesliga,DF,19.0,21,19,19.3,2,4,4,0
Sébastien Haller,Bundesliga,FW,24.0,29,23,24.2,15,9,3,0
Emil Hallfreðsson,Serie A,MF,34.0,3,1,1.5,1,0,0,0
Emil Hallfreðsson,Serie A,MF,34.0,6,5,4.4,0,0,2,0
Marcel Halstenberg,Bundesliga,DF,26.0,28,27,26.8,3,6,2,0
Ben Hamer,Premier League,GK,30.0,7,7,6.1,0,0,0,0
Romain Hamouma,Ligue 1,"FW,MF",31.0,27,19,17.6,4,4,3,1
Marek Hamšík,Serie A,MF,31.0,13,12,10.2,0,0,1,0
Dávid Hancko,Serie A,DF,20.0,5,3,3.1,0,0,0,0
Samir Handanović,Serie A,GK,34.0,38,38,38.0,0,0,0,0
Genki Haraguchi,Bundesliga,"MF,DF",27.0,28,22,23.7,0,3,1,0
Féthi Harek,Ligue 1,DF,35.0,3,2,2.0,0,0,1,0
Amine Harit,Bundesliga,"MF,FW",21.0,18,12,12.0,1,1,1,0
Martin Harnik,Bundesliga,"FW,MF",31.0,18,10,9.2,4,2,2,0
Kadeem Harris,Premier League,"MF,FW",25.0,13,3,4.2,1,0,1,0
Joe Hart,Premier League,GK,31.0,19,19,19.0,0,0,0,0
Makoto Hasebe,Bundesliga,"DF,MF",34.0,28,28,28.0,0,0,4,0
Hans Hateboer,Serie A,"DF,MF",24.0,35,33,33.0,5,5,5,0
Kai Havertz,Bundesliga,"MF,FW",19.0,34,33,32.2,17,3,2,0
Isaac Hayden,Premier League,MF,23.0,25,21,20.7,1,4,3,1
Eden Hazard,Premier League,FW,27.0,37,32,32.5,16,15,2,0
Thorgan Hazard,Bundesliga,"FW,DF",25.0,33,33,31.9,10,11,1,0
Rhys Healey,Premier League,"FW,MF",23.0,3,0,0.6,0,0,0,0
Tom Heaton,Premier League,GK,32.0,19,19,19.0,0,0,3,0
Dominique Heintz,Bundesliga,DF,24.0,34,34,33.9,1,1,5,0
Filip Helander,Serie A,DF,25.0,20,19,19.0,0,0,6,0
Jordan Henderson,Premier League,MF,28.0,32,21,22.1,1,3,2,1
Jeff Hendrick,Premier League,"MF,FW",26.0,32,25,22.9,3,0,4,0
Wayne Hennessey,Premier League,GK,31.0,18,17,17.5,0,0,0,0
Rouwen Hennings,Bundesliga,FW,30.0,29,19,20.4,7,4,3,0
Benjamin Henrichs,Bundesliga,DF,21.0,1,1,0.7,0,0,1,0
Benjamin Henrichs,Ligue 1,"DF,MF",21.0,22,21,20.3,1,2,3,0
Dalbert Henrique,Serie A,DF,24.0,11,9,8.6,0,1,2,0
Uche Henry Agbo,La Liga,MF,22.0,6,5,4.1,0,0,2,0
Christophe Hérelle,Ligue 1,DF,25.0,33,33,32.6,0,0,9,1
Mario Hermoso,La Liga,DF,23.0,32,31,31.2,3,0,7,0
Javier Hernández,Premier League,FW,30.0,25,14,14.8,7,1,2,0
Lucas Hernández,La Liga,DF,22.0,14,13,12.4,1,0,5,0
Theo Hernández,La Liga,DF,20.0,24,22,22.0,1,2,5,1
Ander Herrera,Premier League,MF,28.0,22,16,15.6,2,3,4,0
Yangel Herrera,La Liga,"MF,DF",20.0,16,14,12.8,0,0,5,0
Iago Herrerín,La Liga,GK,30.0,31,31,31.0,0,1,1,0
Patrick Herrmann,Bundesliga,"FW,DF",27.0,24,10,12.0,3,2,1,0
Pablo Hervías,La Liga,"FW,MF",25.0,3,2,1.8,0,0,1,0
Pablo Hervías,La Liga,MF,25.0,3,2,2.0,0,1,0,0
Përparim Hetemaj,Serie A,MF,31.0,30,25,24.0,2,0,9,0
Son Heung-min,Premier League,"FW,MF",26.0,31,23,22.7,12,6,2,1
Gonzalo Higuaín,Premier League,FW,30.0,14,13,12.1,5,0,0,0
Gonzalo Higuaín,Serie A,FW,30.0,15,15,14.2,6,1,3,1
Oscar Hiljemark,Serie A,MF,26.0,17,15,13.3,1,0,0,0
